content,rating,type,status,sequence_num,tokenization,publishedDate,origin
"1.仍有改善空間，營位D和F與車道距離過近，對小孩來說並不安全。 2。浴室熱水時冷時熱，時有問題。 3。不清楚是冷藏或冷凍櫃，冷度也不夠冷。 4。此次營期不幸碰到一對夫妻(酒後)吵架，在半夜發生數次大聲爭吵，吵到不少營友，希望營地晚上也能有管理員或業主在場，萬一發生任何問題才能即時處理。
1. 尚有改善空間，營位D和F與車道距離過近，對小孩來說並不安全。
2. 浴室熱水時冷時熱，時有問題。
3. 不清楚是冷藏或冷凍櫃，冷度也不夠冷。
4. 此次營期不幸碰到一對夫妻(酒後)吵架，在半夜發生數次大聲爭吵，吵到不少營友，希望營地晚上也能有管理員或業主在場，萬一發生任何問題才能即時處理。",3,1,0,2627,,2018/04/09,0
元旦雨勢，的確會稍稍掃興，對不對？而對住宿設施的批評，也聽得出來，你對中層區域的規劃、衛浴設備，有所不滿，與去年相較，感覺進步不多。,3,1,0,2636,,2018/02/12,0
氣候不佳，使我們無法盡情享受景致，期待下次再訪此地！營地內，沙坑區的涼亭損壞，孩童無法使用，建議儘速維修。營位的洗手檯也未清洗，汙垢堆積，令人作嘔。,3,1,0,2638,,2018/01/05,0
不推薦週五舉辦露營派對，主因是營主往往深夜才歸，冰箱又得等到營主回營地，才能放進食物，結果不幸地導致我們隔天的主菜雞肉就這麼壞了。不過值得一提的是，衛浴設備乾淨舒適，營主也相當頻繁地維護營地各處的公共清潔。,3,1,0,2812,,2021/05/07,0
營地平坦乾淨，浴室整潔，景緻還不錯，到瀑布車程約40分鐘。,3,1,0,2819,,2020/05/07,0
好去處，蟲聲鳥叫，遠離城市喧囂，瀑布磅礡，溪水清澈見底，小池更是小孩子玩水的好去處，營地設施簡陋，但正是體驗大自然的好所在。,3,1,0,2823,,2020/05/07,0
自然景觀極佳，卻也蚊蟲叢生，夜宿宜慎，空氣清新，但景緻欠佳，工作人員勤於清理垃圾及浴室維修。,3,1,0,2863,,2022/12/08,0
選擇C區，要看露營客的公德心；入住當晚十點半，卻有人高聲談話，還有人在浴室彈吉他。直到十一點，仍有人邊用吹風機邊高聲聊天，吹風機聲甚至蓋過談話聲。詢問老闆後，得知原則上晚上十點後禁止大聲喧嘩，但仍有上述情況發生，老闆也未出面管理，或宣導露營客應注意的事項，恐得碰運氣。...)。,3,1,0,2903,,2019/08/20,0
環境不錯，業者用心維護品質，可惜進出動線道路狀況不佳，車底刮傷好幾處，泳池磁磚有待改善，業者提供保險，還算負責任。,3,1,0,3029,,2023/05/07,0
對於該宿舍的描述，個人抱持保留態度，主因在於缺乏基本設施，如飲水機、沐浴用品，且環境上有蚊蟲、農地等，交通方面又有上山路小、路況不佳、低底盤不宜等問題，加上會車不便，綜合考量下，個人並不推薦該宿舍。,3,1,0,3078,,2021/05/07,0
不用道歉，我了解這是在當地常見的禮儀，事實上在台灣，我們也會在進入民宅或民宅前，先敲門確認是否方便。,3,1,0,3086,,2021/05/07,0
我知道，你去過沒？聽說風景真美，值不值得去，我還在想。,3,1,0,3090,,2021/05/07,0
氣候宜人，很適合出門散步吧！您去哪裡呢？,3,1,0,3095,,2021/05/07,0
基本設施尚可，卻在黃昏至翌日間，不時飄散濃濃的豬糞味，還真令人惡心，加上那蜜蜂纏人不斷，實在令人煎熬。遇過蚊蟲多的營地，但沒有一處像這樣，蜜蜂纏人不放，實在令人頭痛。,3,1,0,3107,,2020/05/07,0
營地規則明文禁止卡拉OK，然而在此同時，卻有兩組卡拉OK聲在營地響起；我以為來到山上露營，可以享受藍天白雲、清新空氣好山好水，然而絕對不是吵雜的噪音，絕對會扣分。除此之外，廁所乾淨，營地也很乾淨，是個不錯的場所！。,3,1,0,3134,,2019/05/07,0
我知道，你我都為保存當地文化、環境，跟開發勢力拉鋸，你覺得政府做得夠不夠，保護我們的遺產?,3,1,0,3144,,2018/05/07,0
主人好客，庭院水瀑聲潺潺，孩童玩得不亦樂乎。,3,1,0,3158,,2023/02/16,0
路程：白蘭部落的路還算好開，但營區內的路較為陡峭，需多加留意。 冰箱：僅設有冷藏區，無冷凍區，且僅在營本部才有，取用時需步行一段距離。 浴廁區：四區、六區浴室與廁所共用，無乾濕分離，水泥地板因長期潮濕略顯青苔。帳位眾多若皆在熱門時段使用，廁所與浴室恐不足。浴室使用瓦斯，熱水器常在使用過程中斷電，需中途換間使用，幸好鄰間沒在使用。熱水管控有問題，易驟然無熱，浴室亦無安裝紗網，隔間內偶有蟲害。最後須提，唯一小便斗有漏水問題，使用體驗不佳。 營位：營位寬敞，空間充足，土質適合紮營。但營地部分區域地勢略為傾斜，可能影響桌子或床位使用。 供電：晚間曾發生跳電，其他區亦全無電力，營主修復後方恢復供電，我們因用電量少未受影響，但其他區使用者則不然。,3,1,0,3270,,2024/01/07,0
營地：區域8預約區，共有7座帳篷、2座天幕，地勢寬敞，尚有約兩座帳篷的空地。區域8的草地維護不佳，有些凹洞，由於下雨導致泥濘嚴重。營地提供垃圾桶、回收桶，電源插座充足，洗滌台乾淨寬敞。露營客請注意，底盤較低及轎車上到區域8時要小心，右轉上坡的彎道有兩處大凹洞及石塊，駕駛時要緊貼左側，否則容易撞到底盤，希望管理單位能改善此處。另外，由於草地有凹洞，積水嚴重，營地也無草地隔熱墊，在好天氣下或許影響不大，下雨時則相當明顯。廁所與區域7共用，經由樓梯下達，整體乾淨，垃圾會定期被清運，熱水器提供足夠熱水，但隔天若使用同一間，卻發現已無熱水。景觀則有雲海、螢火蟲等。冰箱方面，我們在區域8最高處，冰箱設置在營區入口處，距離遙遠，皆以開車下山取用食材。我們認為營地範圍甚大，僅設有一座冷藏雙門冰箱，且容量不大，另無冷凍功能，建議在區域7與8間增設冰箱。對於夜衝的露營客而言，路況尚可，途中有幾處較大的凹洞及水溝，駕駛時要多加注意，夜間霧氣較大。,3,1,0,3295,,2022/05/07,0
第一區營地景色宜人，卻受兩雞不停24小時叫聲所擾，實在吵鬧，10月2日六區竟然還出現貓代雞，結果水龍頭卻漏氣，洗澡到一半變冷水，還怪三星。,3,1,0,3309,,2022/05/07,0
個人比較無法接受廁所和浴室合而為一，覺得有點不衛生，除非是設計得非常好，才不會有那種感覺。說起來，最近去那家新開的公園，景觀真的很美，綠地很多，你去過沒？,3,1,0,3317,,2021/05/07,0
在喧鬧的營客上，管理員也該適時出面制止，才能保有營區的寧靜，營客熱心好客，卻也得顧全其他客人的感受；廁所浴室乾淨是好事，但還是得持續維護，才能讓所有人都舒服使用。,3,1,0,3320,,2021/05/07,0
櫻花確實美不勝收，微風吹拂時，更是如詩如畫，惟一的缺點，大概就是廁所數量不足，多人同時洗澡時，水溫時冷時熱，電壓略顯不足，兩台吹風機使用下，易生跳電之虞。,3,1,0,3323,,2021/05/07,0
天湖營地，聽說風景真美，你去過嗎？,3,1,0,3329,,2021/05/07,0
營地的空間配置尚可，惟廁所未設頂蓋，夜間蚊蟲叢生，孩童如需洗澡及上廁所，恐有遭蚊蟲騷擾之虞。另冰箱設於營本部，營主不在或休息時間會上鎖，對攜帶食物前來的露營者稍感不便。,3,1,0,3350,,2021/05/07,0
四季樹下陽光少，炎熱山景仍然宜人(非花季些許乏味)，設施稍嫌簡陋，收費卻見業者。,3,1,0,3370,,2020/05/07,0
"第2區範圍內，需裝設供電30安培的整體區域，已超過8次跳電，感覺不佳，應加強廁所衛生。 
",3,1,0,3385,,2019/05/07,0
景點雖有設施老舊之憾，然其景緻，仍吸引不少遊客。,3,1,0,3396,,2019/05/07,0
2015年與親朋好友一同前往營地遊玩，體驗親近大自然的樂趣，當時營地提供共用熱水器，水溫會隨鄰人使用情況而波動，還記得晚上吃著現做湯圓，甜蜜滋味令人難忘。,3,1,0,3403,,2019/05/07,0
我知道你指的，你說的是浴室設施有待加強，但整體而言，還是個看夜景的好去處吧。,3,1,0,3427,,2018/05/07,0
櫻花盛開，營地必然秀麗，帳篷前被樹木遮住，無法直接飽覽山景，略感可惜，廁所堪用，水溫起落不定，幸好遇到好心的露營同好，和我兒子玩得不亦樂乎，希望未為他們帶來困擾。,3,1,0,3447,,2022/01/23,0
位於第8營區，與本部遙遠，通往廁所需經一段稍具坡度的樓梯，對行動不便者來說，相對不便；廁所因無頂蓋，蚊蟲孳生頗為嚴重。,3,1,0,3461,,2020/12/14,0
對該營地的設施，有什麼不滿意或建議嗎？我正在做一篇關於台灣各地營地的文章，或許可以幫忙。,3,1,0,3477,,2019/09/20,0
公廁加裝衛生紙，會比較方便，草地上乾掉的狗屎，的確不太衛生，垃圾桶裡沒裝垃圾袋，清潔上也要多加註意，垃圾桶沒壓住，半夜野狗野貓翻垃圾，確實是個問題，整體而言，還是得好好整理才行。,3,1,0,3492,,2018/11/26,0
若無蟲蟲作亂，營地即是百分之百的好所在。,3,1,0,3522,,2023/05/07,0
我同意營地價格有些偏高，但還是認為值得，一直想再去那裡野營，享受大自然。,3,1,0,3527,,2022/05/07,0
公共草地、洗手間潔淨，營本部設有販賣冷飲的小屋。,3,1,0,3559,,2021/05/07,0
草地柔軟舒適，兩棵落葉松樹之間就是營地，帳篷搭在彩色落葉松下別具一格，車宿分離，若遇滿營仍會覺得略顯擁擠，乾濕分離的衛浴盥洗舒適，路況大致好走，進入營區的田間小路較為狹窄，四周環繞果園農園，午後曾見零星蚊蟲出沒，下午則看到農民戴口罩噴灑霧狀液體，希望那不是農藥。...。,3,1,0,3583,,2020/05/07,0
熱水器滴滴答答地滴，冬季露營可真方便，不過營位主人沒把草地全給，原來是為了球友打球要留通道，這也算是行銷奇招吧。,3,1,0,3584,,2020/05/07,0
環境整體而言還不錯，只是周遭環繞著果園，因此蚊蠅較多。,3,1,0,3593,,2020/05/07,0
我同意，山水景致，絕對令人屏息，你去過附近的溫泉區走走嗎?聽說夜景很驚人。,3,1,0,3612,,2019/05/07,0
草地舒服，廁所清潔，定時打掃，甚至還有分濕區的洗手檯，唯獨稍嫌擁擠的付費區，稍嫌擁擠。,3,1,0,3620,,2019/05/07,0
經過觀察，顯然管理者用心維護環境，浴室清潔無虞，惟兒童活動空間稍嫌狹小。,3,1,0,3647,,2018/05/07,0
關於包棟民宿外圍營地電源增加的相關事宜，您可向當地的觀光局或國家公園管理處洽詢，他們才能提供最新、最準確的資訊。他們將能告知您申請許可證及執行程序的要求。一般而言，增加電源供應可能涉及到安全檢查、環境影響評估，以及與相關單位的協調，以確保對當地環境與基礎建設的影響降至最低。,3,1,0,3650,,2018/05/07,0
好處：寬敞的活動空間；缺點：草地維護不易。,3,1,0,3657,,2018/05/07,0
好處：浴室乾淨，草地綠意盎然，設施新穎。缺點：蚊子很多，營地擁擠，兒童遊玩空間不足。,3,1,0,3677,,2018/05/07,0
此行真係風雨無阻(因為雨風沒大到足以延期)，主辦單位用心經營，我們都感受得到，免費的草莓可採，隨性而食，真是難忘的回憶，在車上睡著了。,3,1,0,3681,,2017/05/07,0
場地廣大，區分多區，車輛停放集中於B區停車場，附近有民宿，建築設計感十足，卻未知舒適度如何；營地空間寬敞，適合小朋友奔跑玩樂，地勢平坦，無危險之虞，惟缺少視野景觀，旁邊多為果園，稍嫌可惜。,3,1,0,3693,,2017/05/07,0
草地雖有不少缺點，卻也是大自然的珍貴資產，提供野生動植物重要的棲息環境，也為人類提供休閒、休憩的空間。,3,1,0,3707,,2017/05/07,0
環境潔淨美觀，卻遭跳蚤叮害，癢得你苦不堪言，實在令人惋惜。,3,1,0,3714,,2022-04-28T17:04:37+08:00,0
各區腹地略顯侷促，車廂內稍顯擁擠，行駛末段數分鐘路程，髮夾彎狹窄陡坡處不少，對引擎、輪胎性能及駕駛技術皆是一大考驗，夜間行駛尤其不建議。,3,1,0,3791,,2022/05/07,0
你駕車時，最好小心駕駛，特別路況不好時，更是如此。在台灣我們稱這種情形為「路面不好」，或是「路面不好」，希望你旅途平安！,3,1,0,3873,,2023/10/23,0
我知道那條路，你說的對，坡度真的很大，我來這裡好幾次，都還是覺得駕駛相當有挑戰性。,3,1,0,3874,,2023/10/23,0
吵死人營地~鄰房狗亂叫~羊群叫個不停~清晨四點雞飛狗跳~。,3,1,0,3970,,2023/12/07,0
小黑蚊、家蠅到處飛，貓狗闖進營區翻垃圾，孩子被跳蚤叮，夜晚清晨野狗亂叫，隔壁的鵝聲也很大！營地沒飲水機，說是草地，但碎石多，廁所卻乾淨，營主親切，只是行動不太方便。,3,1,0,3999,,2022/05/07,0
我喜歡營區安靜的氣氛，射箭區雖小，卻增添了樂趣，可能是因為沒什麼人在，所以不用排隊(那天正好滿營)。沙坑和水池對小朋友來說，玩得不亦樂乎，還有麻糬DIY活動，營主人會不時廣播體驗時間。,3,1,0,4019,,2021/05/07,0
