content,rating,status,type,label,sequence_num,publishedDate,text
3/18日，都快晚上11點了，C區喧嘩嬉鬧，整個營區都他們的聲音。跟營主反應了，也沒勸導…一次就嚇到，反正營區這麼多，我再也不會來；反正露友這麼多，營主也不缺幾組客人，唉本來只想給一顆星，再多一顆給場地整的很平很乾淨。,2,-1,1,0,4127,2023/05/07,18日晚上11點了C區喧嘩嬉鬧營區聲音營主勸導嚇到反正營區再也不會反正露友營主不缺幾組客人本來只想給一顆星一顆場地整的很平乾淨
B3去容納3帳實在是太小了，幾乎沒有剩餘空間，三帳共用一水槽。優點是離廁所近，缺點也是離廁所近，太近所以洗漱聲音超大聲。但每天都有清潔廁所跟營位的垃圾,3,0,1,0,130,2021/05/08,B3容納帳實在太小剩餘空間三帳共用水槽優點廁所缺點廁所太近洗漱聲音超大聲清潔廁所營位垃圾
可以釣魚的露營區有吳郭魚還有烏鰡在鋼棚區搭營就不怕颳風下雨唯一的小缺點就是其他帳聊天的聲音也容易傳過來浴室廁所乾淨清潔顯然時常在維護是值得一訪的營地,5,1,1,1,399,2021/05/06,釣魚露營區有吳郭魚烏鰡鋼棚區搭營颳風下雨唯一缺點帳聊天聲音傳過來浴室廁所乾淨清潔時常維護值得一訪營地
營地衛浴乾淨而且新少帳就能包區營主人很好相處而且看我們天氣熱還準備冰的冷泡茶給我們，還有一整盒桌遊玩到翻掉晚上沒什麼光害，星星真的很漂亮唯一美中不足的點應該就是離阿里山公路太近，所以半夜跑山的車輛聲音蠻大的,4,1,1,1,1160,2023/05/07,營地衛浴乾淨新少帳包區營主人相處天氣熱還冰冷泡茶整盒桌遊玩翻掉晚上沒什麼光害星星真的很漂亮唯一美中不足的點阿里山公路太近半夜跑山車輛聲音蠻大
2022年1月初造訪百萬夜景真的不是騙人的！超級漂亮超級美！星空是也美不勝收！回想晚上夜衝開錯路到達營區已是晚上11點，還好營區管理大哥體諒讓我們搭帳，不然三更半夜真不知怎麼辦。營區環境乾淨整潔沒話說，廁所也是乾淨沒味道。,5,1,1,1,3269,2023/05/09,2022年月初造訪百萬夜景真的騙人超級漂亮超級美星空美不勝收回想晚上夜衝開錯路到達營區晚上11點還好營區管理大哥體諒搭帳三更半夜真不知營區環境乾淨整潔沒話說廁所乾淨味道
超讚的親子營區園內還有椴木香菇農場親子設施多可以完全解放爸媽的雙手想做臉也可以找hana老師做臉,5,1,1,1,1291,2022/05/07,超讚親子營區園內椴木香菇農場親子設施解放爸媽雙手想做臉找hana老師做臉
營區不大 沒景可看 有溪水 有兒童滑梯 滑梯有公園等級 但沒有沙坑 廁所浴室乾淨 只是地面總是濕濕的 間數多。認真逛一圈覺得只有B區適合搭帳篷 營地有幾隻放養雞 自由走動 一直咕咕叫 有吵 這裡雞比狗幸福 狗是被關在籠子裡.一大早真是雞嗚狗叫 持續不斷.....但大自然該有的蟲鳴鳥語是有的 嗯...真的沒地方去的好選擇！,2,-1,1,0,5393,2020/05/09,營區沒景溪水兒童滑梯滑梯公園等級沙坑廁所浴室乾淨地面濕濕間數多逛一圈B區適合搭帳篷營地幾隻放養雞自由走動咕咕吵雞狗幸福狗關在籠子裡一大早雞狗叫持續.....大自然蟲鳴鳥語真的地方選擇
下交流道約20分鐘左右就可以抵達～環境不錯風景也很漂亮,5,1,1,1,819,2023/10/09,交流道約20分鐘抵達環境不錯風景很漂亮
感覺像在停車場露營，只有一處洗手台，浴室需走一段路且也只有一間，露營空間太小，且原本講的包場跟實際不一樣。,2,-1,1,0,3928,2023/05/07,感覺停車場露營一處洗手台浴室需走一段路一間露營空間太小原本講的包場
小而美，精緻，空氣清新風景佳，加上營主人很nice! 非常棒的營地!,5,1,1,1,5289,2022/01/05,小而美精緻空氣清新風景佳營主人nice棒營地
元旦下雨很不舒服。上層區域規劃的不是很好，浴廁普通，跟去年來感受差很多。,3,0,1,0,6353,2018/02/12,元旦下雨舒服上層區域規劃浴廁年來感受差
營區竟然沒停車位，叫我們自己去找，水槽水管漏水，跟營主反應，叫我們跟別人共用，露那麼多營區，這真的讓我很傻眼！,1,-1,1,0,6249,2023/05/08,營區停車位找水槽水管漏水營主共用露營區真的傻眼
"週五夜衝，住了三天兩夜營主人超好，超級nice,很好聊！又很年輕！晚上會放電影給小孩看，還有大大的遊戲室，孩子們玩得開心！營主還會跟小孩一起打傳說！（雖然孩子們都雷暴）大人也每一晚都很歡樂 推這個不推爆不行了",5,1,1,1,1170,2023/05/07,週五夜衝住三天兩夜營主人超好超級nice聊年輕晚上放電影小孩大大的遊戲室孩子玩開心營主還會小孩孩子雷暴大人一晚歡樂推推爆不行
很遼闊的地方，帳與帳不會相連，中間有很大的地方供小孩玩耍。營主很有心，因為遇到萬聖節，還提供討糖活動，很多裝飾品都可以借回帳篷拍照 …,5,1,1,1,53,2020/05/07,遼闊地方帳與帳相連很大地方供小孩玩耍營主有心因為萬聖節提供討糖活動裝飾品借回帳篷拍照
第一次露營 有點手忙腳亂老闆還會來關心狀況這裡真的超值 下次露營一定還是這裡啦 …,5,1,1,1,2490,2022/05/08,第一次露營手忙腳亂老闆會來關心狀況真的超值下次露營
這次位置在雨豆樹區，營主給的位置超級無敵大，真的超級舒適的空間。廁所和衛浴也相當乾淨，地板是磨石子的，不會有溼濕滑滑的感覺。營主隨時關心和巡視環境，但不會給露友壓力，很棒 草皮也很用心照顧超感謝營主借用的電風扇和洗碗精小蘇打，揪感心會再考慮二露三露四露的營區小小的問題是有一些小黑蚊和飛蟲,5,1,1,1,1661,2023/12/07,位置雨豆樹區營主給位置超級無敵真的超級舒適空間廁所衛浴乾淨地板磨石子溼濕滑滑感覺營主關心巡視環境給露友壓力很棒草皮用心照顧超感謝營主借用電風扇洗碗精小蘇打揪感心會二露三露四露營區小小的小黑蚊飛蟲
這太妙了，營區小小的有點擠營主很熱情，除了帶大家上山走步道玩水(限夜衝)也有可能去釣魚還會砍竹子，一帳一塊自己烤豬肉本以為深山會比較安靜，結果露客卡拉ok唱到21:30，發現營主也在裡面一起唱一起喝酒 喜歡熱鬧的露友應該會喜歡道路坍方營主還開車帶領大家安全下山也加分,3,0,1,0,6658,2023/05/07,太妙了營區小小的擠營主熱情上山走步道玩水限夜衝釣魚還會砍竹子一帳一塊烤豬肉本以為深山安靜露客卡拉ok唱到2130發現營主唱喝酒喜歡熱鬧露友喜歡道路坍方營主還開車帶領下山加分
老闆地點方便廁所本來怕風很大但晚上沒有風營區簡單乾淨就是好,5,1,1,1,2908,2022/05/07,老闆地點廁所本來風很大晚上風營區簡單乾淨
營主一家都很熱情，由於是開貨車前往，感謝入住期間給予的協助！,5,1,1,1,5603,2021/03/01,營主一家熱情開貨車前往感謝入住期間給予協助
"無限美好。要去的人不要猶豫了，真的是一個非常乾淨的營地！ 當天入住遽然包全營地！！ 超級爽的， 好安靜 也沒有人打擾， 9月的季節平地一樣好熱,上來1300米後 整個涼快到爆炸， 真心推薦b區， 遮雨棚真的好涼  草坪也好美 超級好下釘， 以上是我9/5-9/6實際感受",5,1,1,1,5154,2020/09/11,無限美好猶豫真的乾淨營地當天入住遽然包全營超級爽安靜打擾月季節平地好熱1300米涼快爆炸真心推薦b區遮雨棚真的好涼草坪美超級好下釘感受
營地算乾淨、營主也很愛乾淨。但是因為是有機果園，難免會有蚊子、一些些小黑蚊及為數不少的蒼蠅。,3,0,1,0,430,2020/05/08,營地算乾淨營主愛乾淨因為有機果園難免會蚊子些小黑蚊及為數蒼蠅
老闆服務超級親切，還會辦活動給小朋友玩，還提供點心 環境不錯  衛浴乾淨！！！,5,1,1,1,5044,2021/05/07,老闆服務超級親切還會辦活動小朋友玩提供點心環境不錯衛浴乾淨
神秘氣場露營區、是梅嶺附近唯一的營區、到達營區的道路好開、海拔高度400多公尺、環境優美、視野開闊、營區很乾淨、有車露區、有的位置地勢不是很平整、營主說可用護草墊使用會好些、、也有帳篷、天幕、烤肉食材、桌椅的提供、平日也有營業、飲水機、冰箱、吹風機都有、洗澡熱水的供應時間是晚上6點到11點！營主也會親切的來介紹環境和周邊景點！這次去的時間是2月中、春暖花開、蜜蜂很多、蜜蜂的大便在我白色的帳篷上滿滿都是、嚇的我落荒而逃、回來整理帳篷發現、要等蜜蜂大便乾了之後比較容易擦的乾淨、天氣變暖、有少許蒼蠅蚊子、螞蟻、在戶外要小心防蟲！,5,1,1,1,707,2022/05/07,神秘氣場露營區梅嶺唯一營區到達營區道路好開海拔高度400公尺環境優美視野開闊營區乾淨有車露區位置地勢平整營主說可用護草墊好些帳篷天幕烤肉食材桌椅提供平日營業飲水機冰箱吹風機洗澡熱水供應時間晚上點到11點營主親切介紹環境周邊景點時間月中春暖花開蜜蜂蜜蜂大便白色帳篷滿滿嚇的落荒而逃回來整理帳篷發現蜜蜂大便乾擦乾淨天氣變暖少許蒼蠅蚊子螞蟻戶外小心防蟲
有提供枯樹枝可供焚火台使用淋浴間乾淨衛生，熱水夠熱營主親切晚上會來幫忙開燈營犬萊萊很可愛 …,5,1,1,1,5351,2022/05/07,提供枯樹枝可供焚火台淋浴間乾淨衛生熱水夠熱營主親切晚上會來幫忙開燈營犬萊萊可愛
燈亮 路平 水溝通很棒！很乾淨！營主夫妻很熱情/可愛！,5,1,1,1,5875,2021/05/07,燈亮路平水溝通很棒乾淨營主夫妻熱情可愛
營地下很硬很難下釘，釘壞幾根一般營釘。大營地人多， 10點以後還是有人吵鬧至凌晨。,3,0,1,0,4255,2021/10/30,營地硬難下釘釘壞幾根營釘營地人多10點有人吵鬧凌晨
衛浴都沒補衛生紙、戲水區也不乾淨。營區偏小、也沒護草墊、小蟑螂很多。,1,-1,1,0,141,2021/05/07,衛浴沒補衛生紙戲水區也乾淨營區偏小沒護草墊蟑螂
營地路途有點遙遠，後半段顛簸無法會車，有小蒼蠅與會咬人小蟲或小黑蚊，朋友有幾位被咬，大包又超級癢。,3,0,1,0,3896,2022/05/08,營地路途遙遠後半段顛簸車蒼蠅與會咬人小蟲小黑蚊朋友幾位咬大包超級癢
森林系營地，風景優美。衛浴非常的乾淨，廁所沒有垃圾桶(生理用品要打包丟在外面固定的垃圾桶)，所以沒有異味。但營位的區分不是很明顯，若沒有帶位，很容易搭到別人的位子,4,1,1,1,5755,2020/12/29,森林系營地風景優美衛浴乾淨廁所垃圾桶生理用品打包丟在外面固定垃圾桶異味營位區分帶位搭到位子
優美、營位大、森林系的露營區。我們這次來到林泉，剛抵達時便看到優美的落羽松入口。大姊引導我們到B1帳位時，我們就被園內整齊的道路還有充足的大營位深深折服了。  而且都有專屬停車位，就在營位的附近，因此車子本身不會占用到營地位置。我們這次用的帳篷需要6x6公尺的位置，B1的營位(以及其他B區的營位)真的是足夠大。而且園區內的設計與層次錯落很用心，樹林蒼鬱，在這邊露營很放鬆。整個園區處處可以從步道、水泥鋪設、樹木種植中見到用心。我跟太太都很滿意。  而且營區低海拔因此不用開很高的山路。,5,1,1,1,5562,2024/01/30,優美營位森林系露營區來到林泉抵達時優美落羽松入口姊引導B1帳位時園內整齊道路充足大營位深深折服專屬停車位營位車子占用營地位置帳篷6x6公尺位置B1營位B區的營位真的足夠園區設計層次錯落用心樹林蒼鬱露營放鬆園區步道水泥鋪設樹木種植中見到用心太太滿意營區低海拔不用開高山路
"到營區前的四公里路面很不平整, 極為顛簸也無法會車，開了20分鐘左右 , 營本部的冰箱感覺年代古老, 冰了飲料卻一點都不冰, 廁所也不見有人打掃, 洗澡的地方勉強還算乾淨。營區沒有收訊, 這點則是要看個人觀感。隔天與友人皆被疑似小黑蚊或是跳蚤的蟲叮咬(本身已經噴了防蚊液), 查看評論之前網友也有相同經驗。總之不推~~ 唯一優點是高海拔在夏天來說相對涼爽, 但畢竟也路途遙遠",2,-1,1,0,4616,2022/05/08,營區前四公里路面平整極為顛簸車開20分鐘營本部冰箱感覺年代古老冰飲料一點不冰廁所不見有人打掃洗澡地方勉強算乾淨營區收訊則是觀感隔天友人皆疑似小黑蚊跳蚤的蟲叮咬噴了防蚊液查看評論網友經驗推唯一優點高海拔夏天涼爽路途遙遠
老闆娘熱情，營區道路狹小且陡峭，需多注意！,4,1,1,1,5799,2019/05/07,老闆娘熱情營區道路狹小陡峭需多
海拔1100的營地，晚上很涼爽，衛浴尚可，附近有多條步道可走。,3,0,1,0,3302,2023/05/07,海拔1100營地晚上涼爽衛浴尚可多條步道走
超大草坪，廁所乾淨，營主用心經營，一大早就在除草,5,1,1,1,598,2023/06/08,超大草坪廁所乾淨營主用心經營一大早除草
很不錯的營地，草地非常的舒服，老闆很親切，還招待我們自己釀的小米酒！浴廁也非常乾淨呦呦,5,1,1,1,1430,2018/03/19,不錯營地草地舒服老闆親切招待釀小米酒浴廁乾淨呦呦
超棒的露營區！首先夜景超級棒！看日出也是非常美！地不會太硬也不會太軟打營釘不會打到崩潰但是也不會一下就鬆掉營區位於通風的山頂夏天也不會悶熱營區設計得很適合小朋友奔跑邊坡都有不會太陡地板也非常平整營主夫婦非常熱情，而且以前也有玩露營非常能理解大家露營的需求這次紮營的楓葉區雖然離廁所比較遠但是比較安靜觀賞夜景也不會被打擾我們在9/20前往剛好是營主農曆生日祝營主生日快樂！！下次還有機會一定會再去拜訪的！另外……這裡的草皮真的真的很美很棒很舒服！所以拜託拜託來到這裡的露友們一定要好好愛護這裡的草皮！這裡有護草墊可以用，請盡量使用護草墊！,5,1,1,1,3271,2022/05/07,超棒露營區夜景超級棒日出美太硬太軟打營釘崩潰鬆掉營區位於通風山頂夏天悶熱營區設計適合小朋友奔跑邊坡太陡地板平整營主夫婦熱情玩露營理解露營需求紮營楓葉區廁所較遠安靜觀賞夜景打擾20前往營主農曆生日祝營主生日快樂下次機會拜訪草皮真的真的美很棒舒服拜託拜託來到露友們好好愛護草皮有護草墊請盡量護草墊
