content,rating,type,status,sequence_num,tokenization,publishedDate,origin,label
訊號不太好，某些人可能自認為自己唱歌很棒，一直唱得很難聽且嘈雜。如果不是很必要，最好還是不要再來了，免得日後後悔。,1,1,-1,2186,,2022/05/07,0,負向
這個露營區周圍的山路情況危險，進出很困難，道路狹窄又長满雜草，幾乎無法雙向通行。路旁樹枝和竹枝不斷擦傷車輛，遇到對向車輛時就得小心應對，車輛容易受損。除非你是高手，否則很容易出問題。,1,1,-1,2189,,2021/05/07,0,負向
這段描述的意思是，收到的帳篷裡有很多問題。廁所不夠乾淨，只有4間浴室，而且水溫忽冷忽熱，電力不穩定，燈光昏暗。營地管理人員認為是使用電力過多，延長線也有問題。雨天時排水不良，小雨就會積水，要記得在走出帳篷時把鞋子洗乾淨。,1,1,-1,2194,,2021/05/07,0,負向
廁所晚上沒有人清潔，所以很髒，甚至垃圾桶都滿了。洗澡時沒有熱水，而且連營區水槽在周日（2020/09/20）早上也沒有水了。,1,1,-1,2198,,2021/05/07,0,負向
G區的冰箱冷凍溫度設定成冷藏，冷藏溫度是室溫，連蛋撻放進去後居然慢慢被螞蟻爬上去了。向園區反應後得到的回應是冰箱沒有問題，因為它只是附加設備，每個區域之間的分隔很小，還導致了頻繁跳電。即便因為忘記拿食材而丟掉這點可以理解，但當天未回覆後隔天再打電話接通後，卻告知東西都丟了。後來還改口說他們沒有看到。如果要到這個地方，需要仔細考慮一下了，處理事情的方式讓旅遊心情都沒了。,1,1,-1,2203,,2021/05/07,0,負向
這露營區的衛生狀況有待改善，包括廁所和冰箱的清潔問題。在設施尚未完善之前，應該先停止開放收費。,1,1,-1,2211,,2020/05/07,0,負向
請在洗手台下方安裝濾水器。,1,1,-1,2216,,2020/05/07,0,負向
總結一下，這個露營地的場地規劃太擁擠，帳數收費過高，導致停車問題嚴重。除了大草原外，帳篷附近的活動空間不足。浴廁整潔度有待提升，洗澡水壓不穩，水溫忽冷忽熱，馬桶沖水困難。泳池只有第一天可使用，第二天水量不足，讓孩子們失望。電壓不穩，常跳電。大草原空間雖好，但滑草處有危險，且帆布破裂。景觀優美僅限第一排，後面被擠滿。冷藏冰箱故障，冷凍櫃塞滿及管理不當。整體而言，這次露營體驗令人失望，營主管理不善，帳數控管問題。,1,1,-1,2224,,2020/05/07,0,負向
G區碎石區下雨時發生了一些問題，晚上跳電三次，而且G區兩個淋浴間的熱水都沒有。另外，天氣又冷又下雨，感覺管理不夠周到。此外，水槽離衛浴區有段距離，使用起來很不方便。露營經驗很多次，但這次真的是最糟糕的一次。,1,1,-1,2238,,2019/05/07,0,負向
衛浴設備不全，有點髒；營位旁都沒有水槽，只在廁所旁；下雨時刷牙洗臉要撐傘，沒有遮雨棚，讓人有點失望。,2,1,-1,2259,,2018/05/07,0,負向
建議營區應限制上山和下山時間，因為上山路況糟糕，無法會車，尤其有孩子和大量露營裝備，非常危險，應重視安全問題，強烈建議不要前往該處。,2,1,-1,2291,,2021/05/02,0,負向
以真誠的方式，經過仔細挑選後選擇了F區，但由於其他客人的影響，不得不轉移到C區。對於第一次來的客人來說，不熟悉這個營區的佈局，並不知道自己已經不在原先預定的區域，直到看了區域位置圖才明白。不清楚營區劃分的目的，似乎需要事先與營地負責人溝通。,2,1,-1,2362,,2018/05/07,0,負向
這個地方的位置較為偏僻，造成用餐和購物的便利性極差。為了改善這個情況，可以考慮以下方法：1.提供一些食物販售服務。2.增加員工以提供更多的幫助。3.加強管理住宿者的素質，以避免住宿者的喧囂以及超過午夜的噪音。4.檢討價格，確保不會過於昂貴。,2,1,-1,2400,,2017/08/29,0,負向
我沒有榮幸去。訂位之後接到電話要求協調讓位給另一團更多人，感覺很不舒服，表達不滿想要取消訂位後，店家才說不勉強，熱情完全消失了。,2,1,-1,2561,,2019/05/07,0,負向
營區的衛生狀況有待改進，有很多螞蟻和爬蟲，廁所裡也有許多小蟲，衛生紙也沒有提供，洗手台晚上沒有燈光。,2,1,-1,2576,,2023/10/09,0,負向
最近地震頻繁，大雨，凌晨發佈地震警報，家人擔心走山可能有落石，擔心再次上新聞。想問營地主有無解決方式，結果只能延期半年或退4成費用。朋友在別營地取消預訂，只收200手續費，梅花梯田處理方式令人不滿。政府呼籲民眾避免自行上山以免危險。原本計畫螢火蟲季去觀賞，營地主提出可延期至螢火蟲季，但我們不願等那麼久，只好自行支付6成費用。取消預訂時，30帳位中取消25帳，難道只有我們有問題？其他營地沒有災情，但營地主也只酌收200元。,1,1,-1,2715,,2024/04/30,0,負向
園區整體環境算是乾淨，包括廁所也都維持著乾淨的狀態。不過值得一提的是，G區的衛浴設施和冰箱位置都相對遠，煮東西的時候要不斷來回跑動，有些累人。此外，在G區只有一間蹲式廁所，對於小朋友來說可能不太方便，有時候甚至會遇到排隊的情況，有些小朋友無法忍受就會在褲子上拉尿。至於山區蟲子多是情有可原的，但真的有些不明蟲類，像是叮人的大型螞蟻，回到營區後發現自己腳上有三四個紅腫包，還會有刺痛感。經驗了這麼多次露營，第一次遇到被要求限制帳篷只能入住四人，如果超過人數還需額外收費，而且並不考慮年齡，只要超過四個人就收費。,1,1,-1,2717,,2024/04/07,0,負向
除了草地以外，這個地方的 Pokemon CP 不太高，而且在護草墊區旁邊種有帶刺的植物，很不方便也不安全。此外，營地旁邊有些枯腐的植物，會吸引一些小蟲，並且有一些奇怪的味道。但是，在這附近還有一個小水池，可以讓小朋友拍照。,1,1,-1,2749,,2023/05/07,0,負向
進出道路高低差距大，所以駕駛低底盤車時要特別注意。總共有六間衛浴供七個區域使用，每個區域都有特定的分區使用規則，其中約有十個帳篷共用兩間衛浴設施。此外，這兩間衛浴位於特定區域，進行洗澡時需要注意不要打擾其他露營者。由於人數眾多且有很多小孩，洗澡可能會稍微有些壓力。營區提供Wifi，但有些使用者可能會遇到連線問題，尤其在手機訊號較弱的情況下，可能會造成聯絡不便。,2,1,-1,2775,,2022/05/07,0,負向
第一次到這露營區，包了A.B兩區，稍微整理一下，首先需要準備好心理，進入營區底盤較低，路況不佳，營位規劃略顯可惜。車輛需停在外面的碎石地，搬下裝備後再搬進露營用品，最裡面的位置需拖得很遠，相當費力，且營地信號不佳，提供的wifi 連不上，不知是地區問題還是其他問題。衛浴設備太少，第一有時間限制（早上7:30-11:00），以五人帳篷計算，此區有30個營位，總共能容納150人，但只有六間衛浴，平均一間需供25人使用，每人平均洗30分鐘，需時12.5小時，排隊的情形似乎相當擁擠。第二，ABC三區共用一個廁所，ABC三區共有14個帳篷，厠所壓力山大。營位旁的洗手台燈晚上十點熄滅，只能在黑暗中洗碗。總結，可能不會再來第二次，總結不會二訪，總結不會二訪。,1,1,-1,2776,,2022/05/07,0,負向
營區內只有一台冰箱，大家都沒有地方放東西。預先準備好的德式香腸整包都不見了，營區的管理控管非常混亂。一早醒來心情就很糟糕，決定不吃了，準備結帳離開去山下吃好的，不再回來了。,1,1,-1,2778,,2022/05/07,0,負向
草地的草太長了，已經長到超過黑墊了，有蚊蟲是很正常的，但蒼蠅這麼多就不尋常了。露營這麼久第一次遇到這麼多蒼蠅，從早上八點就被他們弄醒，一整天都黏滿了五張紙，用電風扇吹也吹不走，整群整群的，直到晚上六點才不見蹤影。浴室很寬敞，水池也還不錯，只是蒼蠅實在是太多了，有點誇張。,2,1,-1,2803,,2021/05/07,0,負向
他們真是把東西亂丟，甚至把帳篷都擺放在中央走道上。,1,1,-1,2822,,2020/05/07,0,負向
空氣雖好，但霧很大，建議不要在夜晚出發。營地的主人很和善，但營地有著許多規定，且水壓和水溫不穩定，洗澡時水溫還會突然變冷。營地的主人太太可能那天心情不好，一直擺著臉不太友善。在周日結帳後的隔天，還沒到收帳時間就來催促，並提醒超過時間會被罰款。感謝您的回覆！您提到的停車和不能生火的問題我未提及，請您改進。浴室我使用的是第一間。其他使用者也有類似的問題。建議修改一下規定，例如給予一個緩衝時間，比方說兩點離開前到三點才開始收罰款。罰款給露營者造成不良印象，且我不確定這樣的罰款是否合法？我記得只有執法機關才有權力處罰。以上僅是一些建議，希望貴營區能夠做出改善。謝謝！,2,1,-1,2828,,2019/05/07,0,負向
山路在營地進口處很狹窄，不建議兩車同時通過，路面顛簸，水溫波動大，洗澡時可能會一半是熱水，另一半可能變成冷水，容易讓人感到發冷。,1,1,-1,2829,,2019/05/07,0,負向
這條山路很危險，對於車況不好的人真的不建議前來。由於山路又陡又崎嶇，不適合在夜間前來。營地主人設定了許多規定，但廁所保持得很乾淨且有冰箱。,2,1,-1,2836,,2019/05/07,0,負向
水壓水溫電壓不穩，黑沙坑水池很小。鄰地有果園，但全家人都很不開心。,1,1,-1,2837,,2019/05/07,0,負向
這個營地蟲蟲真的太多了，洗澡時蟲蛾飛來飛去，還停在身上！連冰箱裡面也有蟲，並且共用一個冰箱，真的很沒衛生。,1,1,-1,2987,,2022/05/07,0,負向
雨天積水和泥濘的狀況確實令人擔憂，在我們搭帳的時候幾乎沒有下雨，但一旦開始下雨，水就無法排出去，不斷流進帳篷裡。,1,1,-1,2992,,2022/05/07,0,負向
這個露營地好像有很多吵鬧的人？也許他們特別容易吸引到吵鬧的團體，又或者這個營地普遍沒有約束吵鬧行為的規定。不管是半夜一兩點還是週六，他們都在大聲唱卡拉OK，還唱得很難聽，整個山頭都充滿他們的聲音！我記得還有一次在深夜兩三點，一群人在那裡吵鬧聊天，我站在遠處都能聽見他們呼喚自己的狗回來！他們的狗也亂吠！我的白蘭露營經驗不算多，但遇到過好幾次這個營地容忍吵鬧！跟營地主人溝通似乎也沒有效果！,1,1,-1,3006,,2022/05/07,0,負向
營地的狀況不佳，建議不要前往。,1,1,-1,3058,,2019/05/07,0,負向
不建議，水流不好，廁所很骯髒，沒有人管理。,1,1,-1,3059,,2019/05/07,0,負向
不要踩草皮上的積水，衛浴應該是沒有人在管理的情況。,1,1,-1,3060,,2019/05/07,0,負向
雖然訂場有規定，沒收訂金可以理解，但唸來唸去又有什麼意義呢？小朋友得了腸病毒還要你唸？,1,1,-1,3075,,2019/05/07,0,負向
這個營地存在著許多問題，包括積水、泥濘、場地狹小、擁擠，以及未經過車位規劃和服務不周到。,1,1,-1,3101,,2017/05/07,0,負向
"1). 衛浴雖然有乾濕分離，但廁所空間仍需加強
2). 帳篷排列較為密集，無法有足夠的大草地活動空間
3). 未限制攜帶寵物的露營者，半夜狗吠聲不絕於耳，早上發現草地上到處都是狗的排泄物！",2,1,-1,3199,,2021/05/07,0,負向
營位費漲價次數頻繁，收費越來越高,1,1,-1,3204,,2021/05/07,0,負向
付了200元的清潔費後，沒有得到任何服務，有些人可能只是想和在露營的親朋好友聊天、打屁而已，卻被要求繳交200元！營地主人，價格有點高哦！,1,1,-1,3205,,2021/05/07,0,負向
"1. 地方很漂亮，草坪看起來不錯。
2. 帳篷擠得太密集，沒有空間給小孩子奔跑，有點擠擁（收費可能過高）。
3. 收費要1200元，還會有跳電問題。
4. 總結：如果要收取1200元，就需要控制帳篷密度；營區的電力系統也需要改進，一晚上跳電3、4次真的很令人受不了。不打算再來了。",2,1,-1,3214,,2021/05/07,0,負向
在悄悄話營地，草地雖然很大，但一帳1200價格規矩，卻規矩一堆。衛浴看起來高級美觀，但其實金玉其外，水溫時冷時熱問題嚴重。要不冷冰冰，要不燙得要命，實在令人憤怒。收費這麼貴，還這麼爛，真的很讓人生氣。,2,1,-1,3267,,2019/05/07,0,負向
