tokenization,status,type,label
冬天 | 用電暖 | 爐會 | 跳電 | 低 | 功率 | 霸王 | 級 | 寒流 | B1 | 區 | 一帳 | 開 | 臺 | 380 | 瓦 | 跳 | 老闆 | 說 | 煤油 | 暖爐 | 冬天 | 煤油 | 暖爐 | 不建議,0,1,1
老闆 | 用心 | 親切 | 謝謝 | 老闆 | 精心 | 跨 | 年 | 活動 | 小孩 | 大人 | 玩 | 很大 | A2 | A6 | 營位 | 很大 | 不擁 | 擠 | 讚 | 營 | 區,1,1,2
整體 | 舒服 | 浴室 | 廁所 | 乾淨,1,1,2
隔壁 | 吵 | 吵死 | 不用 | 睡,-1,1,0
可惜 | 造訪 | 這天 | 未 | 開放 | 說 | 開 | 放假日 | 營地 | 整理 | 正 | 確性 | 面積 | 平日 | 何故 | 不開放,0,1,1
環境 | 非 | 專業露 | 營營 | 地場 | 狹切 | 營主 | 還蠻親,0,1,1
臺 | 車子 | 收 | 100 | 水 | 冰 | 看別 | 評論 | 再決,-1,1,0
地點 | 景觀 | 路況 | 算 | 走 | 山景 | 夜景 | 運氣 | 雲海 | 營位 | 安排 | 擁擠 | 護草 | 墊 | 推薦 | 平日 | 沒人 | 假日 | 推薦 | 一帳 | 接一帳 | 感覺 | 差 | 冰箱 | 吵,1,1,2
C | 區廁 | 真的 | 有夠 | 可怕 | 環境 | 不佳 | 露營區域 | 還不錯 | 車子程 | 轉角 | 隻 | 狗狗 | 綁 | 籠子 | 還下 | 大雨 | 晚上 | 四呼 | 可憐 | 山上 | 沒紗,-1,1,0
露營場 | 地大 | 心疼 | 衛浴 | 洗手 | 檯 | 裝置 | 太少,-1,1,0
俯瞰 | 圖 | 看不出 | 地形 | 落差 | 露營時 | 分配 | 場地 | 受限 | 三天 | 兩夜 | 天不作美 | 收帳 | 時 | 麻煩,0,1,1
老闆 | 熱心 | 浴廁 | 小巧 | 回事,0,1,1
廁所超 | 去過 | 露營區 | 廁所 | 比公園 | 廁所 | 還臭 | 走 | 垃圾桶 | 營主 | 還沒收 | 傍晚 | 點才 | 打電話 | 營主 | 講 | 回應 | 派人來 | 收結果 | 隔天 | 走 | 還沒人來 | 收感覺 | 不到 | 用心 | 經營 | 營區景 | 好看 | 但路 | 超遠 | 超難開 | 第一次 | 露營 | 話 | 找 | 找 | 營區 | 更好 | 開 | 景 | 好看,-1,1,0
美麗 | 蘭陽 | 平原 | 由上而下 | 遠眺 | 盡收 | 眼底 | 羅 | 東 | 三星 | 燈海 | 天上 | 星星 | 爭艷 | 一種 | 天上 | 人間 | 宮 | 闕 | 不知 | 何年 | 之感,1,1,2
特地 | 營地 | 還會 | 烤 | 山豬 | 肉給 | 吃 | 美味 | 老闆 | 親切 | 營地 | 小巧 | 特別 | 記憶 | 差 | 露客 | 午夜 | 歌 | 想 | 找 | 營主 | 拍賣 | 察覺 | 老闆 | 偕 | 喝酒 | 一言以蔽之 | 露客 | 拍賣 | 旁露客 | 營地 | 人覺 | 未有 | 過法門給 | 三顆 | 星,-1,1,0
雨棚 | 營區 | 衛浴 | 廁所少 | 臺 | 冰箱 | 臺 | 飲水機 | 方圓有 | 菜園 | 蒼蠅 | 小黑 | 蚊 | 蚊子 | 有貓 | 狗 | 食物 | 要收 | 臺 | 灣 | 大哥大 | 沒訊號 | 中華 | 遠傳 | ok,0,1,1
B | 區有點 | 擠 | 玩 | 需付費 | B | 區有點 | 擠 | 玩 | 付費 | 蚊蟲 | 提供 | 飲水機 | 營主 | 說 | 因為 | 下過 | 瓢 | 潑 | 大雨 | 提供,0,1,1
大景大 | 草皮 | 營主 | 客氣 | 適合 | 喜歡 | 小營位,1,1,2
有得天 | 獨厚 | 景觀且 | 坐落 | 寧靜 | 山中 | 露營區 | 美麗 | 樱花 | 設施 | 完善 | 可惜 | 天 | 夜 | 老闆 | 僅收 | 垃圾 | 補衛 | 生紙 | 廁所 | 乾淨 | 女生 | 浴室 | 水溫 | 冷熱難 | 控制 | 蓮蓬頭 | 水 | 亂噴,0,1,1
交通 | 便利 | 小巧 | 清幽 | 環境 | 一點 | 不馬虎 | 希望 | 浴室 | 上能 | 加裝 | 固定式 | 網子,1,1,2
鄰縣 | 便利商店 | 及早 | 飯店,0,1,1
蠅 | 太 | 營主 | 愛理 | 不理 | 下不會,-1,1,0
一帳 | 包區 | 湯穩定 | 晚上 | 營區 | 營 | 本部 | 亮燈 | 區域 | 沒燈 | 暗 | 衛浴 | 上山 | 路 | 開 | ‼ | ️,0,1,1
年底 | 30 | 號到 | 這批 | 露營 | 客素質 | 不好 | 晚上 | 11 | 點了 | 山下 | 還聽 | 歌喉 | 營主,-1,1,0
草地 | 有什麼 | 東西 | 不平 | 草地 | 有紅火蟻,-1,1,0
南庄 | 老街 | 近本 | 餐廳 | 伙食 | 需太煩惱 | 環境還 | 盥洗 | 設備 | 算是 | 很乾淨 | 棧板 | 營位 | 雨棚 | 小僅 | 可容下 | 帳篷 | 水泥 | 營位 | 雨棚 | 可供 | 帳篷 | 伙食 | 區 | 晚上 | 大自然 | 流水 | 蟲鳴 | 鳥啼聲 | 成為 | 自然 | 催眠曲,1,1,2
舒服 | 營區 | 熱水供 | 應 | 穩定 | 有戲 | 水池 | 沙坑 | 溜滑梯 | 草皮 | 旁邊 | 小溪 | 夜晚 | 潺潺流水 | 及蟲鳴 | 陪伴 | 入睡 | 很棒 | 露營 | 環境 | 值得 | 再訪,1,1,2
購物 | 空閒 | 營地 | 古意 | 營主 | 阿伯,0,1,1
糟糕 | 經驗 | 晚到 | 草坪 | 臨時加 | 露友 | 先 | 佔 | 分配 | 停營友 | 單車 | 三角洲 | 營區 | 最邊邊 | 雞舍 | 旁邊 | 雞舍 | 隔 | 臺 | 腳踏車 | 離開 | 公雞 | 半夜 | 三點 | 初露 | 雞啼 | 不到 | 三分 | 鐘就 | 呱呱叫 | 直叫 | 五點 | 六點 | 天亮 | 算 | 就換 | 採茶 | 工人 | 工作 | 臺 | 採茶機 | 電機 | 噠 | 噠 | 噠 | 整晚 | 沒法 | 睡 | 祝福 | 一位 | 露友 | 最晚,-1,1,0
蚊子 | 小黑 | 蚊超 | 小孩 | 叮成 | 滿身 | 包 | 帳篷 | 外 | 上百 | 隻 | 黑 | 螞蟻遊 | 走 | 超嚇 | 😱,-1,1,0
山光水色 | 美 | 百萬 | 夜景 | 進 | 入眼 | 簾 | 可惜 | 衛浴 | 裝置 | 太少 | 滿帳 | 輪候 | 時間 | 久 | 熱水 | 穩定 | 時冷 | 時熱 | 還燙 | 老公 | 手 | 希望 | 營主 | 盯住,0,1,1
2021 | 初三 | 初四 | 兩晚 | 區四帳 | 晚上 | 五點 | 發現 | 營主 | 一前 | 兩個 | 營位 | 給別 | 帳區 | 擠 | 六帳 | 鄰居們 | 頭頭 | 道 | 安安 | 靜靜 | 肩摩轂擊 | 舒服 | 營主 | 感應 | 減了 | 500 | 元 | 優待 | 一帳 | 2000 | 元 | 非用 | “ | 帳 | ” | 算 | 兩人小帳 | 硬是 | 帳算 | 要給 | 應有 | 空間 | 為 | 兩人小帳 | 行將 | 擠成 | 一團 | 帳區 | 三個 | 洗手 | 檯 | 三個 | 電箱 | 一家人 | 共用 | 還真 | 艱苦 | 很大 | 營區 | 浴廁 | 一間 | 坐式 | 馬 | 桶 | 三間 | 蹲式 | 糞桶 | 三間 | 浴室 | 六間 | 全營區 | 不分 | 男女 | 晚上 | 淋洗 | 排隊 | 等待 | 沐浴 | 營區 | 飲水機 | 冰箱 | 脫水機 | 供應 | 衛生紙 | 半天 | 沒補 | 隔 | 天朝 | 補 | 鼓風機 | 離市區 | 45 | 分鐘 | 山上 | 無補給 | 買 | 買 | 上山 | 熱水 | 舒服 | 穩定 | 蚊 | 日夜 | 溫差 | 極大要 | 保暖 | 給好 | 山好 | 環境 | 給浴 | 廁打 | 掃乾淨,-1,1,0
空氣 | 很棒 | 浴室 | 水壓 | 足夠 | 好好 | 洗熱水澡 | 營主 | 一家 | 親切,1,1,2
很乾淨 | 營地 | 平坦 | 溪床 | 溪水 | 晚上 | 抓蝦 | 老闆 | 很熱情 | 搗 | 麻 | 糬 | 動,1,1,2
營釘 | 釘 | 有生 | 氣怎麼 | 辦 | 下山 | 路 | 難開,0,1,1
以硬體 | 設施 | 圓滿度 | 價格 | 偏高 | 間 | 浴室 | 間會 | 淹水 | 噁 | 心 | 白水 | 超級 | 不穩 | 洗 | 冷水 | 地步 | 228 | 連假 | 洗澡 | 儘 | 老闆 | 板娘 | 還不錯 | 營區 | 硬體 | 糟糕,-1,1,0
邱先生 | 邱 | 婆姨,0,1,1
營位 | 安排 | 還算 | 寬 | 鬆 | 廁所 | 封頂 | 晚上 | 滿廁 | 昆蟲 | 亂 | 飛 | 小孩 | 洗澡 | 廁所會 | 冰箱 | 在營 | 本部 | 營主 | 休息 | 時間 | 會鎖 | 食材 | 冰 | 露友,0,1,1
營位 | 很大 | 帶寵物 | 12 | 點多到 | 營區 | 前 | 一組 | 還沒 | 走 | 拍照 | 拍到 | 點多 | 營主 | 騎機車 | 說 | 管制 | 面 | 搭帳,1,1,2
營區 | 收 | 多帳 | 惟有 | 間 | 浴室 | 營位 | 擠 | 一堆 | 帳篷 | 第二次,-1,1,0
梯田 | 式 | 不錯 | 夜景 | 不熱近 | 雙龍 | 吊橋 | 餐廳 | 飲料 | 沒來 | 露營 | 吃 | 東西露 | 營環境 | 沒什麼 | 賣點 | 吃 | 東西 | 唱歌 | 營主 | 好客 | 美好 | 旅程,1,1,2
草皮 | 寬廣 | 衛浴 | 清潔 | 沙地 | 水池 | 現場 | 自行 | 車可 | 借用 | 挑 | 冰箱 | 很夠 | 孩子 | 玩 | 開心,1,1,2
因為 | 部落 | 感覺 | 人情味,0,1,1
火 | 營主 | 廁所 | 廁所 | 衛生紙,-1,1,0
住 | 區環境 | 美 | 草地 | 優 | 樹上 | 龍眼 | 採 | 老闆 | 真的 | 親切 | 價錢 | 便宜 | 值得 | 區的 | 衛浴 | 月初 | 入住 | 發現 | 水量 | 超級 | 滴水 | 水量 | 熱水 | 洗 | 冷水澡 | 希望 | 改善,1,1,2
腹地 | 帳與帳 | 距離 | 壓迫 | 特別 | 浴場 | 好少 | 三間 | 洗澡 | 排隊 | 晚上十 | 點多 | 有人 | 排隊,-1,1,0
道路 | 不優 | 沒景點 | 逛,0,1,1
特別 | 景觀 | 環境 | 清幽 | 四週 | 樹林圍 | 繞 | 雖無開闊 | 景色 | 滿山 | 綠意 | 營區 | 特別 | 活動 | 設施 | 距離 | 山下 | 清安 | 豆腐 | 街 | 大湖 | 不遠 | 浴廁 | 簡陋 | 建議 | 改善 | 帳的 | 聊到 | 凌晨 | 二點 | 干擾 | 睡眠,1,1,2
環境 | 不良 | 環境 | 衛生 | 不佳 | 景色,0,1,1
透過 | 露營樂系 | 統訂 | D | 區 | 碎石 | 區 | 帳 | 下訂 | 確認 | 網著 | 該區 | 為 | 帳 | 下午 | 點到 | 現場 | 發現 | 一度 | 帳 | 帳 | 現場 | 問了 | 營主 | 說 | 帳嗎 | 營主 | 恢 | 復 | 帳 | 當初 | 設 | 想到 | D | 區收 | 帳比 | 寬 | 敞才 | 會訂 | 這區 | 想到 | 營區 | 超收 | 隔壁 | 露友 | 兩個 | 小孩 | 玩 | 拋 | 接球 | 打到 | 帳篷 | 桌椅 | 空間 | 在意 | 空間 | 硬 | 擠 | 一帳 | 騙 | 感覺 | 中 | 帳 | 再來 | 茅廁 | 衛生 | 紙多到 | 滿出 | 看起 | 太 | 舒服 | 洗澡水 | 倒 | 穩定 | 熱水 | 碎石 | 區沒有 | 護草 | 墊 | 帳篷 | 地布 | 挺傷 | 住過 | 營地 | 飲水 | 機水 | 滴水 | 一點 | 傍晚 | 蚊蟲 | 露友 | 說 | 驅 | 蚊線 | 香 | 營區 | 果皮箱 | 幾個 | 地方 | 廚餘 | 回收 | 桶 | 對北來 | 露友 | 不習慣,-1,1,0
位 | 新店市 | 山窩 | 進出 | 距離 | 臺 | 北市,0,1,1
營主 | 熱心 | 有什麼 | 需求 | 幫忙 | 協助 | 燒材 | 熱水 | 洗起 | 棒 | 不用 | 感冒 | 希望 | 下次 | 機會 | 光顧,1,1,2
雨棚 | 區小得 | 要命 | 帳幕 | 搭 | 不用 | 通行,-1,1,0
著實 | 身先士卒 | 庭院 | 露營 | 痛感 | 草地 | 真的 | 舒適 | 飲水機 | 湯實 | 最費事 | 廁 | 點遠 | 營區 | 旁邊 | 繞 | 一圈 | 變得 | 半夜 | 廁所 | 小貓會 | 抓 | 帳篷 | 可愛但 | 破壞 | 帳篷 | 風險 | 總體 | 說 | 景物 | 舒 | 適度 | 不錯,0,1,1
空氣 | 大片 | 綠地 | 乾淨,1,1,2
夜景 | 美 | 便利 | 營主 | 親切 | 空間,1,1,2
環境 | 舊 | 住宿 | 擁擠 | 難以 | 享受 | 露營 | 悠閒感 | 營主 | 有趣 | 營主 | 熱心,0,1,1
第一次 | 絕密 | 氣場 | 露營區 | 露營 | 碰到 | 一群 | 年 | 輕人 | 半天 | 唱 | KTV | 唱個 | 日日 | 這不打 | 緊 | 重點 | 這群 | 喝酒 | 大聲 | 嚷嚷 | 晨夕 | 點才 | 停下 | 算 | 一群 | 老鼠屎 | 壞 | 一鍋 | 粥 | 青年人 | 小包 | 區 | 周營區 | 包場 | 一點 | 公德心 | 凌晨 | 大聲 | 嚷嚷 | 影響 | 休息 | 自私自利,0,1,1
位置 | 部落 | 採買 | 浴室 | 額數 | 太少 | 鑾社 | 車動線 | 設計 | 更好,0,1,1
此營區 | 超好 | 活動 | 搗 | 麻 | 糬 | 烤山 | 豬肉 | 唱 | 部落 | 山歌 | 星星 | 物超所值 | 活動 | 還賽 | 得克巴萊電影 | 拍 | 攝場 | 地風景 | 相關 | 活動 | 營主 | 還會 | 打成一片 | 值得 | 再來 | 營主 | 交朋友,1,1,2
蠅 | 為 | 非洲 | 洗澡水 | 死爸 | 燙 | 死爸 | 冷 | 滑草 | 滑 | 心酸 | 游泳池 | 水 | 髒 | 歲 | 垃圾 | 帳篷 | 隔壁 | 整體 | 環境 | 差 | 沒什麼 | 優點 | 總 | 爛 | 給一顆 | 星 | 嫌多,-1,1,0
小黑 | 蚊,1,1,2
有個 | 小小的 | 營區 | 特色 | 黑 | 蚊,0,1,1
白天 | 熱鬧 | 台灣 | 家庭 | 烤肉 | 河裡 | 游泳 | 晚上 | 空無一人,1,1,2
27 | 露 | 10 | 29 | 30 | 31 | 選擇 | 尖石 | 怡然 | 自德 | 🏕 | 一路 | 平順 | 道路 | 🚗 | 90 | 度 | 轉彎 | 精神 | 振奮 | 😳 | 來個 | 踩 | 煞車 | 直線 | 上衝 | 概念 | 🤣 | 衝啊 | 朋友 | 懷疑 | 油門 | 給他 | 踩 | 營區 | 營位 | F | 區 | 👍 | 階梯式 | 營位 | 雨篷 | 水池 | 沙坑 | 熱水 | 洗手台 | 第一次 | 碰到 | 🤣 | 👍 | 一營區 | 間衛浴 | 廁所 | 單獨 | 24 | 小時 | 穩定 | 熱水 | 🥰 | 🥰 | 天 | 一夜 | 加夜衝 | 時間裡 | 仙境 | 濃霧 | 中 | 涼爽 | 天氣 | 清新 | 空氣 | 厚實 | 草地 | 舒服 | 放 | 鬆 | 地方 | 👍 | 一點 | 雨 | 今年冬天 | 第一 | 大景 | 超厚雲海 | ☁ | ️ | ☁ | ️ | ☁ | ️ | 說 | 真的 | 旅程 | 超滿意 | 🥰 | 🥰 | 🥰 | 天氣 | 早晚 | 溫差 | 蒼蠅 | 蚊子 | 昆蟲 | 蜜蜂 | 讚 | 👍 | 還有別 | 忘 | 這時候 | 老闆 | 自種 | 柿子 | 超甜 | 要來 | 嚐嚐 | 喔 | 🏕,1,1,2
第一次 | 神秘 | 氣場 | 露營區 | 露營 | 碰到 | 一群 | 年 | 輕人 | 下午 | 唱 | KTV | 唱個 | 不停 | 這不打 | 緊 | 重點 | 這群 | 喝酒 | 大聲 | 嚷嚷 | 凌晨 | 點才 | 停止 | 一群 | 老鼠屎 | 壞 | 一鍋 | 粥 | 年 | 輕人 | 小包 | 區 | 營區 | 包場 | 一點 | 公德心 | 凌晨 | 大聲 | 嚷嚷 | 影響 | 休息 | 自私自利,0,1,1
營位 | 馬 | 路邊 | 每帳 | 前 | 流理 | 臺 | 共用 | 走 | 遠 | 建議 | 水池 | 一點 | 飲水機 | 過濾系統 | 脫水機 | 提供 | 不錯 | 洗 | 髮 | 精 | 沐浴乳,-1,1,0
營區 | 路線 | 但風 | 景美 | 麗 | 營區 | 價位 | 稍嫌 | 太高,0,1,1
道路 | 施工 | 提前 | 通知 | 住家 | 營業場 | 12 | 16 | 天明 | 喻有 | 施工 | 確 | 不明 | 確說 | 導致 | 車幾乎 | 差撞擊 | 託,-1,1,0
約定 | 帳因 | 為 | 分 | 開來 | 約定 | 離別 | 坐 | 聯機 | 抵達 | 園區 | 管理 | 員 | 胡亂 | 安排 | 營位給 | 安排 | 預定 | 營位 | 承租 | 客廳 | 帳及 | 帳篷 | 露客 | 一開頭 | 當是 | 同行 | 還未 | 夥伴 | 租借 | 搭 | 帳篷 | 搭 | 天幕 | 碰見 | 大雨 | 天候不佳 | 搭 | 最最 | 辛苦 | 🥹 | 瞎 | 營地 | 管理 | 員後來 | 說 | 老區 | 塊 | 別人訂 | 訂 | 感激 | 離廁 | 所算近 | 一點 | 然後就 | 下著 | 大雨 | 喬遷 | 🥲 | 真的 | 算是 | 有史 | 糟糕 | 露營 | 體驗 | 優點 | 浴室 | 算大 | 熱水 | 很快 | 熱弱 | 項 | 路 | 不太好 | 開 | 沿路 | 掉 | 樹 | 棧板 | 殘破 | 排水 | 極差 | 帳篷 | 進水 | 氣墊床 | 溼 | 掉 | 🫠,-1,1,0
親子遊 | 虎 | 神太多 | 浴室 | 太 | 少,1,1,2
兩顆 | 星一顆 | 給景 | 一顆給 | 工作 | 人員姿 | 態熱 | 實在 | 建議 | ABC | 三區 | 需減 | 帳半 | 包區 | 帳跟 | 帳近 | 話 | 高處 | 拍 | 難民營 | 一律 | 象是 | 南投 | 流行 | 擠 | 以後還 | 會寧 | 開遠 | 一點 | 苗栗 | 新竹 | 營區 | 減帳 | 提升 | 露營 | 品質 | 真的 | 感覺 | 糟到 | 差 | 一點 | 提早 | 拔營 | 撤帳 | 下山 | 單飛 | 被包 | 圍 | 整群 | 團露 | 高中 | 級 | 實在 | 感覺 | 很糟 | 提早到 | 沒法 | 先選邊 | 邊職 | 營主 | 顧慮 | 單飛人 | 露營 | 品質 | 隻 | 想 | 賺 | 錢,-1,1,0
衛浴 | 很棒 | 乾淨 | 老闆 | 有細心 | 營地 | 自然,1,1,2
下雨天 | 滿地 | 泥巴 | 😨 | 營規劃 | 不佳 | 排水 | 不良 | 下雨 | 真的 | 滿地 | 泥濘 | 鞋子 | 會陷 | 進爛 | 泥巴 | 那種 | 小孩 | 狗 | 得關 | 帳篷裡 | 莫過 | 惋惜,-1,1,0
放空 | 享受 | 自然 | 山景 | 地方 | 營主 | 活力 | 十足 | 熱情,1,1,2
年終 | 30 | 號到 | 這批 | 露營 | 客素質 | 不好 | 晚上 | 11 | 點了 | 山下 | 還聽 | 歌喉 | 營主,-1,1,0
環境 | 寬 | 敞 | 衛浴 | 設備 | 佳 | 熱水水 | 壓足 | 熱度夠 | 舒服 | 視野 | 極佳 | 山嵐 | 變化 | 萬千 | 美,1,1,2
露營區 | 路 | 不好 | 走 | 標示 | 走 | 錯 | 危險 | 訂 | 露營位 | 剩 | 草皮 | 區 | 遮蔽物 | 風 | 很大 | 冷 | 早上 | 太陽 | 樹蔭 | 很熱 | 晚上 | 草皮 | 區的 | 電燈 | 壞 | 掉 | 請 | 營主 | 修理 | 修理 | 不好 | 還說 | 帶燈 | 沒關 | 係 | 然後就 | 走 | 😑 | 沒帶 | 燈 | 黑暗 | 煮 | 東西 | 飛 | 蛾 | 恐怖 | 吃個 | 東西 | 一堆 | 蛾朝 | 帶來 | 燈 | 衝來 | 衝去 | 還飛到 | 家人 | 燈 | 食物 | 裡 | 營區 | 燈 | 壞 | 掉 | 跑 | 燈光 | 老人家 | 說 | 危險 | 草皮 | 區要 | 廁所 | 需 | 走 | 鐵梯 | 早上 | 露水 | 重 | 草皮 | 溼 | 走鐵梯 | 滑倒 | 疑慮 | 露營 | 一帳 | 費用 | 真的 | 便宜 | 露過 | 地方 | 整體 | 說 | 露營 | 感受 | 要來 | 露營 | 請 | 斟酌 | 👍,-1,1,0
褒 | 貶 | 說 | 營區 | 前 | 分鐘 | 路況 | 糟糕 | 以此 | 照車種 | 技能 | 異個 | 贅述 | 營區 | 整體 | 走動 | 走走 | 只能 | 下山 | 衛浴 | 整體 | 環境片 | 理解 | 夏季 | 峰 | 蚊蟲 | 不多不少 | 露 | 30 | 幾次 | 第一次 | 晚上 | 蟑螂 | 空 | 帳篷 | 飛 | 場景 | 真的 | 誇張 | 隻 | 無數 | 殺 | 殺 | 完 | 狀況 | 會怕 | 蟑螂 | 請 | 蚊子 | 螞蟻 | 還能 | 理解 | 蟑螂 | 真的 | 太 | 問號,-1,1,0
營區 | 小巧 | 風景 | 規劃 | 十帳 | 真的 | 擠 | 帳帳 | 相連 | 放 | 鬆 | 感 | 覺 | 露 | 屬 | 心中 | 倒數 | 經驗,-1,1,0
虼蚤 | 營區 | 營位 | 規劃 | 營主 | 可親 | 送 | 阿里山 | 耳掛 | 咖啡 | 廁所 | 乾淨 | 白天 | 天氣 | 曬 | 晚上 | 天 | 舒服 | 涼涼 | 真的 | 營區 | 稱號 | 有夠 | 遠快 | 營區 | 前 | 地面 | 高低不平 | 專注 | 四鄰 | 八村 | 小溪 | 玩 | 超級 | 冰涼 | 可惜 | 天天 | 氣不 | 好不好 | 殘念 | 瞅 | 天星 | 👇 | 🏻 | 唯一 | 最心 | 膽俱裂 | 事 | 👇 | 🏻 | 場合 | 有蚤 | 咬 | 蚍蜉 | 半夜 | 抓癢 | 著紅豆 | 冰 | 回家,0,1,1
營主 | 精力充沛 | 上山 | 下水 | 營區 | 營主 | 很熱情 | 一到 | 野溪 | 砍 | 竹子 | 起營 | 火烤 | 山豬 | 肉 | 坐 | 貨車 | 新 | 體驗 | 都市 | 小孩 | 想體驗 | 原住民 | 生活 | 適合來 | 住 | 兩天 | 螞蟻 | 咬 | 幾口 | 地板 | 砂石 | 進到 | 鞋裡 | 總歸 | 很棒 | 經驗 | 營區 | 不高 | 夜晚 | 星空 | 漂亮,1,1,2
老闆娘 | 熱情 | 好客 | 環境 | 清幽 | 生態 | 第一次 | 東方水 | 蠊 | 八重 | 山硬 | 蠊 | 筷子 | 竹 | 結蟲 | 第一次 | 吃山 | 羌 | 唯一 | 缺點 | 蚊子 | 小黑 | 蚊過江 | 鯽,-1,1,0
營主 | 精算 | 師 | 雨棚 | 漏水 | 下水 | 回事,-1,1,0
糟糕 | 露營 | 體驗 | 然後應 | 提議 | 露營 | 朋友 | 營區 | 不許 | 朋友 | 探營 | 探營費 | 昂貴 | 訂營位 | 付款 | 時 | 超前 | 講這種 | 四個 | 朋友 | 探營 | 半小時 | 要繳 | 900 | 元 | 洗澡水 | 忽冷 | 忽熱 | 誇張 | 我輩 | 洗到 | 一半 | 時 | 關水 | 要給 | 營主 | 打電話 | 肯 | 開 | 啟水 | 擦澡 | 廁所 | 衛生紙 | 未雨綢繆 | 導致 | 廁所 | 互動 | 藉 | 手紙,-1,1,0
“ | 離市 | 區近 | ” | 還好,0,1,1
夏天 | 小黑 | 蚊確 | 實太多 | 半空 | 夏天 | 審不建議 | 唷 | ® | 小黑 | 蚊 | ® | 兇 | 小孩 | 叮 | 貼 | 200 | 包 | 客廳 | 帳被 | 螞蟻 | 攻陷 | 收帳 | 麻煩 | 久 | 清除 | 車上 | 回家 | 趕緊 | 買 | 菸 | 薰 | 藥來 | 除蟻 | 貨棧 | 車上 | 露友 | 受不了 | 提前 | 想 | 提議 | 十月份 | 以後到 | 六月 | 營區 | 小空間 | 衛浴 | 不錯 | 室內 | 閱讀 | 室 | 沙坑 | 桌遊區 | 周邊 | 沒景點 | 或步 | 道 | 營區實 | 庸俗 | 就近 | 蕙 | 蓀 | 林場 | 門票 | 便宜 | 只求,0,1,1
營位 | 規劃 | 合宜 | 水廁 | 電齊全 | 晚上 | 螢火蟲秀,1,1,2
棧板 | 位置 | 偏後一點 | 更好 | 搭客 | 廳 | 帳會 | 雨篷 | 還跟 | 帳篷 | 有個 | 差,0,1,1
第一次 | 選擇 | E | 區 | 很棒 | 風景,1,1,2
營區 | 正上方 | 電塔 | 衛浴還 | 熱水 | OK | 你期 | 優 | 美的 | 營區 | 真的 | 還好 | 洗手 | 檯 | 鏽 | 鋼 | 包 | 樹種 | 普普 | 還會放 | 大石 | 頭 | 造景 | 對美學 | 說 | 建議 | 營區,0,1,1
第七 | 露來 | 地方 | 著實 | 挺 | 失望 | 缺點 | 浴室 | 髒 | 天花板 | 黴菌 | 浴室 | 壁 | 好像 | 壞 | 掉 | 呈現 | 波浪 | 狀 | 洗澡水 | 忽冷 | 忽熱 | 隔壁 | 洗澡 | 關水時 | 化為 | 燙 | 傷人 | 沸水 | 隔壁 | 白水 | 變 | 冷水 | 一齊 | 沒中間 | 值 | 洗 | 那間 | 澡堂 | 左首 | 雖廁 | 洗澡 | 時 | 時聞 | 到化 | 糞管 | 臭味 | 累作 | 淋浴 | 間僅 | 提供 | 掛鉤 | 牆面 | 髒 | 實在 | 不想 | 換下 | 衣服 | 掛在 | 廁所 | 果皮筒 | 滿出 | 不曉得 | 巧 | 碰到 | 狀態 | 營位 | 隻 | 身一人 | 流理 | 臺 | 流理 | 臺 | 洗好 | 碗 | 盤 | 地方 | 擺 | 備選 | 提籃 | 早上 | 為何 | 蒼蠅 | 客觀 | 事實 | 一部分 | 區約 | 可容納 | 10 | 帳 | 僅有 | 帳才 | 景觀 | 提供 | 飲水機 | 那段 | 產業 | 道路 | 約 | 15 | 分鐘 | 僅可腳 | 踏車 | 通行 | 會車 | 景觀 | 評論 | 區有 | 小景 | 觀 | 臺 | 團體客 | 彙 | 總 | 煮 | 東西,-1,1,0
優點 | 離三義市 | 區近 | 車程 | 15 | 20 | 分缺點 | 營區 | 山 | 路旁 | 早 | 前半夜 | 有人 | 跑 | 山 | 真的 | 很擾 | 渾營區 | 約 | 層區域 | 30 | 40 | 帳空間 | 惟有 | 入口 | 營 | 本部 | 有冰 | 箱 | 比要 | 省成 | 夏令 | 時拿個 | 東西 | 真的 | 不爽 | 某幾層 | 營位 | 太短 | 或太窄 | 搭 | 帳又要 | 山景 | 前放廳 | 堂 | 天幕 | 不容 | 許 | 面 | 位置 | 方可 | 暢通 | 建議 | 營主 | 為 | 創匯 | 排得 | 太 | 擠 | 營主 | 還有種 | 橘子 | 沒人來 | 露宿 | 修剪 | 樹枝 | 六日 | 修剪 | 動力 | 機油 | 煙味 | 噪音 | 真的 | 哪堪 | 其擾,-1,1,0
地點 | 難尋 | 山凹 | 內太悶熱,-1,1,0
營區 | 很小 | 路途 | 遙遠 | 訂 | 景觀區 | 雖是 | 景觀 | 第一排 | 營位 | 號碼 | 牌掛 | 擋 | 住 | 景觀 | 位置 | 配置 | 設計 | 貼心,0,1,1
喜歡 | 露營區 | 草皮 | 可惜 | 傍晚 | 時會 | 小黑 | 蚊出 | 最令 | 詬 | 病 | 廁所 | 環境 | 真的 | 髒 | 沖 | 涼 | 地方 | 間 | 兩間 | 地上 | 滿滿 | 灰塵 | 落葉 | 沒人 | 用過 | 一間 | 洗到 | 一半 | 淹水 | 水淹 | 腳踝 | 覺 | 噁 | 心 | 希望 | 營主 | 好好 | 經營 | 環境,-1,1,0
