content,rating,status,type,label,sequence_num,publishedDate
1：場地沒規劃好，下雨天變泥巴地，c區甚至變一攤泥巴坑。我們不是C區的，但為此區的遊客默哀。2：反應廁所有螞蟻（多到無法上），營主回：你可以上別間啊？3：瓦斯只有沸水跟冰水，洗澡全看運氣。有反映營主，營主回：你沒反應我怎麼知道？而且我們有防燙機制，太燙會自動切到冷水？4：沒有大垃圾桶在營地旁邊，可回收垃圾沒地方丟5：三個營區共用一台冰箱，完全不夠用其實以上這些都不會讓人氣到想留一星，一句會改進就好了，是營主的消極態度實在讓人不敢恭維，回覆不是態度極差，就是在跳針，只有收錢的時候最積極，強烈建議不要來,1,-1,1,0,4278,2023/11/06
放空、玩水的好地方。全區的雨棚，裝備可以少帶，分區的包區適合單飛或是小團體包區，預留的活動空間也很足夠，浴廁乾淨空間寬敞，唯獨浴廁數量稍少。,5,1,1,2,5520,2018/12/02
排水要再加強，BBQ好吃收費便宜，還有原民歌唱歌，氣氛很好!,5,1,1,2,4028,2018/07/08
營地在最上面山頭的迎風面，去時正逢下雨風大低溫時；遍地泥濘，草地積水排水性不佳，也許是還在建設，營主很珍愛草皮；營本部後方的衛浴設備沒有獨立排水孔，不太衛生且每區的衛浴數量少；洗澡時水溫與水量很剛好，不會忽大忽小。有幾隻黑色羊咩咩會吃草，很可愛但也是遍地羊咩咩黃金；遠方美景很漂亮，期待未來營地會建設的越來越好,2,-1,1,0,3976,2023/05/07
浴室水龍頭忽冷忽熱。寵物建議都禁止，不然就是可以帶不要收錢,2,-1,1,0,4985,2022/04/18
風景優美 營主親切。離小烏來風景很近 路況不錯很好開 營區風景很美 營主很親切 有機會會想再去,5,1,1,2,4741,2022/11/16
服務很好，海拔不高小黑蚊偏多，請做好防蚊工作。。車不停帳邊建議可提供推車。,5,1,1,2,3947,2017/07/24
舒適的露營區，能自然而然的放鬆在這片環境裡使人與人的相處更加緊密營主們也貼心分享秋天螢火蟲,3,0,1,1,2084,2021/05/08
環境還不錯，但下雨時草地容易積水，排水要再加強,4,1,1,2,1646,2017/11/20
老闆娘很親切，浴室水壓很夠，床單乾淨，有用心，很滿意。,5,1,1,2,3519,2022/05/09
營主人超好，提供很多童玩給孩子們玩。還貼心分享附近景點。每一區都很獨立不干擾，三帳包區居然有2套衛浴，使用上很舒服，衛浴很乾淨，每天早上營主都會來清潔。且提供免費洗髮精沐浴乳、吹風機，很佛心。這次228連假來三天兩夜露營，很放鬆的營區，會想再訪，推薦給大家。,5,1,1,2,3233,2023/05/06
場地偏原始老舊 簡陋少整理 有水電冰箱齊全 營地架高有雨棚 需求高標者不合適,3,0,1,1,5399,2023/05/07
蒼蠅、小黑蚊爆炸多！ 吹風機只有一隻風量極小！ 廁所衛生紙在外面，不是每一間都有，廁所跟浴室是一起的！ 草皮草很長….,1,-1,1,0,2092,2023/07/06
第一次帶自己家人來 遇到邱爸 非常親切服務五月末段還看到螢火蟲真的很不錯的環境,5,1,1,2,6897,2023/05/09
被咬的不要不要的，地超硬，還淹水,3,0,1,1,2967,2021/05/06
這禮拜去露，都遇到年輕人，晚上幾乎都不睡覺的（我們大約晚上11點進帳篷睡覺）。過了十點之後還在開著麥克風大聲唱歌、高聲玩遊戲，也沒見營主來巡視，最後撐到半夜一點朋友受不了才起來跟他們說可否放低音量才好些。更誇張的是唱歌的年輕人唱了整天的歌，聲音開超大，營主也不會去約束他們，而且喝酒又高聲唱歌，歌聲實在有夠難聽，聲音開那麼大聲還要別人接受他難聽的破嗓。,1,-1,1,0,1962,2022/05/07
營區竟然沒停車位，叫我們自己去找，水槽水管漏水，跟營主反應，叫我們跟別人共用，露那麼多營區，這真的讓我很傻眼！,1,-1,1,0,6886,2023/05/08
綠地很棒營主很親切營區乾淨附近沒有其他露營區所以很安靜,5,1,1,2,6989,2023/07/07
營區草皮維護的非常棒，營區雖小但很乾淨，也很漂亮,5,1,1,2,4825,2019/05/07
營主非常用心經營營地，對營客也熱情；洗手間跟浴室維持得非常乾淨，每一區規畫的都很用心,4,1,1,2,1354,2018/05/08
滿天的星空～超級美。原訂Top區但遇到消毒只能在E區，真的有些可惜。上山的路很難開，露友們要注意安全。廁所蜘蛛蠻多的有點小可怕，首露遇到熱心的老闆真的感動！下次有機會會再造訪唷,4,1,1,2,4345,2020/09/28
什麼都要收錢 冰箱開開關關 要收30元這是我看過收錢 最勤勞的營地小朋友去冰箱拿飲料被告知要收取$30，因為冰箱開開關關，結果小朋友跑回營地告知大人,1,-1,1,0,4117,2023/05/06
服務態度良好，空氣清新，設施場地規劃合理。,4,1,1,2,3983,2021/05/08
好棒的露營場所，熱水超舒服，衛浴設備新穎又乾淨，值得前去享受悠閒時光的好所在,5,1,1,2,3404,2018/05/08
第六露來到這邊，主打的是有魚池可以釣魚，而且可以幫忙處理，就可以拿來烤肉草皮情況：️️️️還算整潔，樹木不多，海拔不到300所以夏天應該會蠻熱的，且旁邊有魚池不知道蚊子會不會很多廁所衛浴：️️️空間規劃：密集因為整個營區的帳數可以收到50，非常的多，排列也很緊密，所以不太能好好放鬆，加上離馬路很近，晚上飆車、卡車非常多，回音會很大，露營的時候遇到很多帳到了半夜兩三點都還在嬉鬧，小孩還在玩，也因爲人很多，整個營區似乎只有四間廁所跟淋浴間，人多的時候冷水會斷斷續續的，蓮蓬頭也都已經分岔，廁所也就容易傳出臭味。如果很喜歡釣魚的話還可以，但若想享受放鬆露營享受美景可以再考慮,3,0,1,1,844,2023/05/06
超級推薦的秘境露營區適合全家大小一起來 營區的設備都很齊全～還有小朋友最愛的溜滑梯、盪鞦韆可以看得出營主的用心天氣好的話 還有機會看得到滿天的星星,5,1,1,2,1323,2022/05/07
非常棒的營區，老闆很熱心好客！夜景很棒！這次忘了帶地墊幸好有老板借了ㄧ片藍白帆布！,5,1,1,2,1700,2017/04/04
有橘子摘，有沙坑玩，附近景點多。很適合帶小孩來露營,5,1,1,2,3096,2018/01/02
很大的露營場地，原本想附上晚上深山濃霧的浪漫畫面，但是我手機只能拍出一片黑所以只能分享白天的部分。,5,1,1,2,6118,2019/05/07
"環境優美的露營地,。1.這次4/4~4/5 兩天一夜的露營,選擇有雨遮的,同天只有5帳,所以空間非常大.2 如果19 帳全滿 (7帳有雨遮/12帳草皮), 小孩就沒有草皮可以玩了.3.天氣不錯, 旁邊有小溪可以抓蝦.4.有魚池可以釣魚,場地2小時100百,租魚竿100百,釣起的魚,吳郭魚100/斤,烏鰡80/斤,前一天有個露友釣到3條烏鰡,8條吳郭魚.很容易釣.(我女兒也釣到一條吳郭魚,逃走一隻烏鰡)5.回家前買了個放山雞,800百,不錯吃.6.夏天有游泳池開放.7. 整體來說, 是一個不錯的小營區.8. 缺點, 洗澡水壓不穩定..",5,1,1,2,391,2018/04/09
H區的停車位 超級爛 跟營住反應無效 還說要退錢 請我們下山,1,-1,1,0,5314,2020/05/06
草地柔軟舒服，兩棵落雨松的中間就是營位，帳篷搭在變色的落雨松下別有感覺，車帳分離，如果遇到滿帳還是會感覺擁擠，乾濕分離的衛浴洗澡很舒服，路況算好走，進入營區的田間小路比較窄，周邊是果園農園，上午的時候有出現零星蒼蠅，下午的時候看到有農民戴著口罩噴灑霧狀液體，希望不是農藥啊！ …,3,0,1,1,460,2020/05/07
有些石頭很滑，應該要固定去刷,3,0,1,1,5404,2023/05/08
一帳包區，星星挺多的，還能看到螢火蟲！昨天晚上，溪水冰冷，好玩，有冰箱，洗澡熱水讚！有點蚊子跟蜜蜂！但營主有提供蚊香！！安寧，無光害！除了小遠外！整個營區cp值不錯！,5,1,1,2,109,2021/05/07
不推，易積水，且服務不好,1,-1,1,0,2513,2017/05/07
營主非常好客，原住民很nice。因為包場，帶我們去砍竹，削成尖柱，還準備每帳一塊厚豬肉塊，讓大家體驗火烤山豬肉，還有竹製射箭體驗，很棒的感受！,5,1,1,2,573,2021/09/23
營主很親切熱情，風景優美，山上天然的冷氣，非常舒服，令人想再次造訪～,5,1,1,2,3267,2021/05/07
谢谢老板  上週六本抱著忐忑不安心情還是  深呼吸的在F区  拚了一晚  很棒的地方  缩時攝影也很美放不上來  雨后的次日更美  這晚的伙伴們也很棒,5,1,1,2,1828,2021/05/07
營區離居住在台北市區的我們來說，其實有點遙遠！這裡算是蠻新的一個營區，腹地不大，營主將營地設計成「階梯式」，共有四層，我們這次使用的是最底層（靠近衛浴區），原設計可容納八帳，但是因為大家都是大型或巨型帳篷，再加上客廳帳，所以我們最後只搭了六個帳篷。而營區設有「營棧」，若有不足的飲品可在此採購。這裏還有瞭望台、兒童戲水池、射箭區，對小朋友來說，是個很適合打發時間的營區喔！,3,0,1,1,1543,2019/05/07
一個小而美的露營區!!廁所和衛浴十分乾淨!!營主也很用心經營~雨遮超級大!!完全不怕下雨和太陽!!而且很貼心在每帳後面設計水龍頭給小朋友洗手洗腳!!溪邊玩水也很近很安全~是我露營過最優質的營區!!推薦給大家!!,5,1,1,2,5976,2021/05/07
營區小而美，營主很客氣。雨棚是6×7大雨棚呀！還有室內廣場，這有小溜滑梯，繪本小角落。營主也會在這帶孩子們簡單玩手作，也有讓孩子們體驗棉花糖diy……特殊假日還有不同活動呢！營區內，有不少園藝擺設，也設置了盪鞦韆，有棚沙坑，戲水道等。衛浴水溫穩定，水壓足，水溫也很好調整，相當乾淨，不時看到營主在整理呢！ 營區除了基本冷藏冰箱，還有大型冷凍櫃，脫水機。整體來說，是一個很舒服的營區，很適合放空 …,5,1,1,2,4325,2023/05/07
風景優美  環境清潔 服務親切 尤其是高高的那位營主 大人小孩都嗨翻了  下次還會帶更多人來,5,1,1,2,4190,2021/05/06
營地排水超差，也沒有戶草墊，下雨內帳床墊全濕又積水，根本沒辦法睡，直接收帳回家，超雷營區,1,-1,1,0,6957,2022/05/07
超級乾淨的營區！很有規劃。一到露營區就可以感覺營主的用心經營！過程中營主遇到一些吵鬧難搞的露客真的辛苦他了！維持一個營區不容易謝謝營主一家提供那麼棒的營區,5,1,1,2,3545,2024/03/17
"在露營區餐廳旁的小平台可以看到不錯的雲海,,老闆人也很好,,可是,,浴廁設備簡陋,且洗手台漏水廁所地上都濕濕的,且衞生紙沒了也不一定會去補,沒有想像中的好",3,0,1,1,3497,2019/05/08
乾淨整潔的營地，長程的車程，但是給初次露營有不錯的體驗，夜晚也有螢火蟲現身,5,1,1,2,6685,2021/05/07
老闆人很好，雖然安排營地時有出點狀況，但大家還是玩得很開心。A區設備齊全，很多東西都可以不用帶桌椅卡拉OK...等設備都有!,5,1,1,2,877,2019/03/04
"無限美好。要去的人不要猶豫了，真的是一個非常乾淨的營地！ 當天入住遽然包全營地！！ 超級爽的， 好安靜 也沒有人打擾， 9月的季節平地一樣好熱,上來1300米後 整個涼快到爆炸， 真心推薦b區， 遮雨棚真的好涼  草坪也好美 超級好下釘， 以上是我9/5-9/6實際感受",5,1,1,2,3023,2020/09/11
收了200元清潔費結果什麼都沒有有些人只是想和在露營的親朋好友聊聊天打打屁就要被收200！！！ 營主啊~有點貴喔！,1,-1,1,0,6654,2021/05/07
鐵棚超大 老闆夫妻熱情  環境設施雖然簡單 但這就是我們要的生活,5,1,1,2,4582,2020/05/07
很不錯的露營區！很森林～臨時預約…雖然到營區已經天黑了，現場接待的小姐很有耐心的告知目前所剩的位置，並且供我選擇，非常的感謝！浴廁及營區環境非常的乾淨。 …,5,1,1,2,429,2023/05/07
有機會還會在光臨。要來的客人記得營釘帶30公分的晚上風很大營地主人都很親切離海很近，過年營地也沒超收，沒有人擠人，很棒,5,1,1,2,5724,2019/02/15
露營營地主人有刀是正常的但是主人拿刀對著客人 就不太正常了484在這露營區的客人都要先享受被主人拿刀對著的饗宴呢……額……嚇死我的毛了給一星我覺得還太多,1,-1,1,0,3158,2022/05/08
風景好。營主夫妻熱情 還可採有機草莓 值得再去的好營區,5,1,1,2,1155,2019/06/11
"不優的露營經驗。1.疫情微解封,政府開放戶外活動,確認此營地有管制人數及營位後訂位,但到現場後,整個營區營位超收,所有露友帳篷距離完全無法保持安全距離,管理亂七八糟.(營主還叫大家別Po FB or IG)2.營位內,一看就知道沒整理,有鐵條,束帶..營位內還有螞蟻窩,一看就知道沒整理除蟲,晚上睡覺,小朋友還被螞蟻咬.3.請營主好好管理營區,別推責任給露營樂系統.",3,0,1,1,1759,2021/07/20
古色古香，環境自然隨時都有小小的動物出現營主有種菜可以採適合帶小朋友前往露營️,5,1,1,2,2700,2021/05/07
營主超收，導致冰箱空間完全不夠用，整個營地宛如停車場，非常不愉快的露營經驗,1,-1,1,0,2711,2023/05/07
環境乾淨營主很客氣，有小沙灘 盪鞦韆 游泳池 旁邊還有很乾淨的溪水 夏天很適合來玩， 如果營主還有辦小活動的話更好,4,1,1,2,4517,2020/05/07
老闆很親切！場地乾淨又漂亮，是新的露營區，浴室很大間，洗起來很舒服，熱水是老闆親手燒的喔！,5,1,1,2,4018,2023/05/07
有兒童戲水池，可以讓孩子玩上一整個下午了也適合愛釣魚的爸爸偷閒，戲水池旁邊就是釣魚池囉，唯一缺點就是小黑紋有點多,4,1,1,2,7161,2023/07/08
自然的環境 蓬勃的生態這才是享受大自然而不是參與國土破壞,4,1,1,2,1650,2018/05/06
草地區在營區門口外，雜草叢生未整理且蚊子多，離廁所又很遠，本來要硬著頭皮搭，但一旁露友勸搭棧板水泥地營地較好，老闆也同意更換營地，但老闆隨和，客家人非常好客，隨意就將果園的柑橘摘給我們，並且告知想吃都可以隨意採，營地費用也便宜，浴室廁所乾淨，算是不錯的營區。,4,1,1,2,4900,2023-11-14T19:43:28+08:00
