content,label,rating,type,publishedDate,tokenization,sequence_num,status,origin,origin_label
之後來那瑪夏，絕對不會考慮的營區！。當天約莫下午五點多到達營區，一到營區就馬上找營主做入住確認，結果一問之下才知道營主根本沒有幫我們保留空位，營區能用的地方只剩下車輛會行經的路線甚至於離浴廁更遠的營地﹝非原先在網站上所選的營位﹞。而營主要我們紮營的地方還出現了一堆螞蟻，讓人懷疑該營地是不是就再螞蟻窩的附近？帳篷還因此被螞蟻入侵甚於咬破，光是地墊就被破了十餘來個小洞，最後只能在接近午夜快十二點的時候，趕緊將帳棚一動到車道附近才得以入睡。非常不推薦的一個營區，非常不受到尊重，並且導致裝備受損！,負向,2,1,2018/4/9,,4279,-1,1,負向
不推薦也不會想再去的營地,負向,1,1,2022/5/6,,4280,-1,1,負向
老板娘非常nice，環境乾淨舒適，價格合理超讚 …,正向,5,1,2021/5/8,,4281,1,1,正向
淋浴間熱水超不穩定。第一天在女衛浴洗澡，小朋友都已經脫光光，結果漏很久都是冷水，打給營主叫我換一間看看，說可能是瓦斯快沒了，並告知隔天會過來換。結果換了一間也是漏很久才有熱水，但熱水才出來沒多久又變冷水，要再等很久才有熱水，然後又沒多久就又變冷水，然後最後就一直等不到熱水。隔天也是一樣一下冷一下熱超不穩定，有夠冷，那兩天也剛好有寒流，淋浴間的水還一直跟我冷熱交加，真是太刺激了，心臟不好的話哪受得了，恐怖,負向,3,1,2023/2/24,,4282,0,1,中立
場地設施完備，熱水燙；營主會帶隊至週邊植物環境導覽！,正向,4,1,2019/5/7,,4283,1,1,正向
雖然營區不大，但設施完善，冰箱、冷凍櫃、飲水機都有，也很貼心準備蚊香和小黑蚊蚊香因為真的有點多…衛浴和廁所的數量有點少通常都要等一下才能使用，不過整體環境很舒適，也非常靠近海灘，交通方便。還有拍立得留紀念覺得很感人，非常推薦！,正向,5,1,2022/5/6,,4284,1,1,正向
這裡真的是變成我們家平常假日首選的放鬆露營地了呢~^^,正向,5,1,2023/10/6,,4285,1,1,正向
風景很好 營主很好客 廁所環境 陽春但可以接受路蠻難開的 蠻陡的,正向,5,1,2022/5/7,,4286,1,1,正向
營主非常的用心經營，很熱情，也會不時的關心露友的情況，非常貼心。營區整體整理的非常乾淨，衛浴設備也很齊全，營區的風景也很美麗，山景夜景一應俱全，營區內還有營主飼養的動物（羊、兔子、天竺鼠、烏龜、刺蝟、雞、鵝）可供小朋友觀賞。營主是採無農藥種植，讓動植物可以更好的自給自足，不受農藥影響，非常棒！！！營區內還有各式各樣的多肉植物，不同的植物可供觀賞，營主也會不吝嗇介紹，真心覺得很棒。非常適合再次露營的好營區，真心推推給大家。,正向,5,1,2023/5/7,,4287,1,1,正向
乾淨舒服的營地。連假營主會有超收的狀況，變得有點擁擠，但整體設施跟整潔度都還不錯，有在維持！要注意的是D區碎石區要先上一個陡坡，非高地盤的車要上去觸底機會很大，兒童遊憩設施豐富，是個不錯的親子營地,正向,4,1,2023/3/1,,4288,1,1,正向
2024/3/2景觀區沒啥特別景觀，不用特地選，都差不多。浴室有兩間，左邊那間熱水不熱，比體溫還低，第二天想說不熱沒關係，趕快洗洗就好，結果剛洗頭，洗髮精都抹上去了，水直接變涼⋯在六七度的氣溫中沒熱水就算了，第二天不演直接變涼水洗澡？不要跟我說該知足至少沒給你冷水。凸另一間兩天都沒熱水，不知道在搞啥，巡個設備很困難一樣，賺錢賺得這麼沒良心我就服你們飛督努露營區。搞得我兩天跟山難一樣，花錢受罪想到就氣。,負向,1,1,2024/4/6,,4289,-1,1,負向
非常非常推薦～這次來剛好只有我們一帳，包場的感覺很讚。風景很美麗，環境維護的很好，森林徒步區可以拍好看的照片。這次霧比較大沒有看到夜景，下次再來希望看得到夜景區的浴室跟廁所很讓人驚豔，非常乾淨、寬廣，連天花板都沒有蜘蛛網。有附吹風機、浴室內的層架、鉤子夠多。老闆娘整理的非常用心，人也很好，出發的早上還打電話來特別提醒交通的狀況。交通方面，路都算好開，從內灣過義興橋後再開25分鐘左右，只有快到的前一段路比較陡而已。,正向,5,1,2022/5/9,,4290,1,1,正向
去三天兩晚跨年，熱水一直不足不穩定，和營主女反應感覺沒改善回應也冷淡，廁所有打掃但最一天很髒，沒留給好印象，很可惜，每區都很滿帳,負向,1,1,2022/5/6,,4291,-1,1,負向
真的不錯的露營區，一頂帳才收800元！而且廁所很乾淨，又有熱水洗澡。,正向,5,1,2019/5/7,,4292,1,1,正向
"很棒的營區,營主熱情人很nice,經營用心,設備齊全(冷凍、冷藏、RO濾水),尤其是乾淨寬敞的浴廁讓人上廁所沒壓力(每間廁所都有酒精跟擴香),最推的是營位給的很大方,活動空間充足,推推推~",正向,5,1,2024/3/7,,4293,1,1,正向
"海拔900高的蘭花園露營區，下高速交流道約30分鐘就到了！可眺望嘉義市，視野廣闊，早上老鷹盤旋.....,女園主經營很用心，園區整齊乾凈，下次還會想去。",正向,5,1,2023/11/7,,4294,1,1,正向
未妥善管理來的營客，放任唱歌吵鬧到凌晨，整個山頭都是吵鬧聲，不推薦給想享受山景寧靜的人,負向,1,1,2023/5/8,,4295,-1,1,負向
台北很近的營地..有小溪可以玩水..不錯..但有碰到蜜蜂跟小黑蚊..,中立,4,1,2017/5/7,,4296,1,1,正向
夏日避暑的好地方，海拔約1300左右，早晚溫差甚大，此處風景宜人，場地讓一家子露起來很舒服，只是少了小朋友玩耍的遊樂設施(往上一點有沙坑)，期間一度跳電，老闆老闆娘立馬協助處理迅速恢復供電，下午還有搗麻糬活動，是值得再來的好地方。,正向,5,1,2020/5/8,,4297,1,1,正向
老闆很親切又隨和營地乾淨設施齊全還會想去的露營地,正向,4,1,2019/5/8,,4298,1,1,正向
第一次挑戰梯田式露營區，斜坡陡峭，樓梯多，故建議天黑時能夠在樓梯階梯處設立照明設備，從迷彩雨棚區走到洗手間那條30公尺的階梯就有人摔了兩次，其中一次是抱著小孩，還好孩子沒受傷，但大人手掌手肘挫傷流血破皮，燈光真的是太黑….雖然客人可以帶手電筒照明設備，但是露營場地環境上的「安全措施」還是要做好！即便我知道目前台灣露營的法規尚未實際執行！但希望營主能夠改善。另外，露營的人週五夜衝和週六晚上都會很嗨，但是營規是否要正確執行呢？10點過後音量要輕聲細語，而不是已經11:30了還在放任包區的營友們大肆喧嘩吵鬧，完全沒有在控制音量大小，真的是非常非常糟糕！營地歸「營主」管，那就請營主是否能夠確實執行營規呢？畢竟每一帳都有付費用，營規都應該遵守吧！,負向,2,1,2024/4/8,,4299,-1,1,負向
"這是一個非常容易到達的賞螢秘境。營區容易抵達,沒有彎彎曲曲的山路,鄰近日月潭營主非常熱心,帶領當天所有的露營同好,介紹了螢火蟲的相關資訊也帶領大家一同觀賞美好的螢火蟲盛況,非常感謝營主熱水充足,水壓穩定,非常棒的營區,值得推....讚",正向,5,1,2023/5/8,,4300,1,1,正向
營區小而美，營主很客氣。雨棚是6×7大雨棚呀！還有室內廣場，這有小溜滑梯，繪本小角落。營主也會在這帶孩子們簡單玩手作，也有讓孩子們體驗棉花糖diy……特殊假日還有不同活動呢！營區內，有不少園藝擺設，也設置了盪鞦韆，有棚沙坑，戲水道等。衛浴水溫穩定，水壓足，水溫也很好調整，相當乾淨，不時看到營主在整理呢！ 營區除了基本冷藏冰箱，還有大型冷凍櫃，脫水機。整體來說，是一個很舒服的營區，很適合放空 …,正向,5,1,2023/5/7,,4301,1,1,正向
營主親切，設施齊全，旁邊有草莓園可採草莓。場地大小剛好，洗手台多帳共用。但營主很親切，設施齊全。旁邊有草莓園可採草莓，不用擠人群,正向,5,1,2020/3/2,,4302,1,1,正向
適合冬天露營的地方。景色優美，真的離塵不離城，洗碗槽再加個照明會更棒，下次會再想去團烤,正向,4,1,2018/12/16,,4303,1,1,正向
這個露營場地的硬體設施算是普通，屬於堪用級，就是有得用，但是無法太講究，尤其是夏天的週末假日烤肉戲水人很多，營區可能是人手不足，所以廁所和浴室的衛生問題就滿慘烈的......XD但是單純只有烤肉戲水的話，收費是一車只收200塊大洋，沒有人頭，也沒有其他清潔費等等，真的算是佛心來著。畢竟，我們也不是為了它的硬體設施而來，出門在外，隨遇而安，老闆又收費平價，所以也沒什麼好挑剔的囉~PS..老闆自己有養殖並販售鱘龍魚，當天陸陸續續都有看到饕客前來購買，有興趣的捧油可以參考看看,中立,3,1,2017/5/9,,4304,0,1,中立
衛浴希望能夠固定時間打掃 露營就是想要放鬆 營主一直打擾 重複的要求給五星評價,負向,1,1,2022/5/6,,4305,-1,1,負向
草皮超完美的營地。地區劃分清楚，梯形規劃讓各區都清楚分明，浴廁很大很通風偶爾熱水稍不穩，營地還有提供塑膠地板可以墊在帳篷下，覺得非常貼心，正值螢火蟲季節老闆還帶隊去山區看螢火蟲，很棒的經驗,正向,5,1,2018/6/18,,4306,1,1,正向
環境很好簡單乾淨的露營區，適合溜小孩。硬體設備可以更充裕一些，例如戲水池的水循環過濾，是不知道有沒有過濾因為第三天的水很髒，戲水遊戲區可以設置遮蔽陽光頂。可以設置飲水機，有跟老闆反應老闆很好，後來現場還發放礦泉水,中立,5,1,2022/2/18,,4307,1,1,正向
一訪再訪的營區，四季都有不一樣的感覺環境舒適，老闆娘很親切,正向,5,1,2023/5/8,,4308,1,1,正向
雖然海拔不高，但是風景也是很漂亮，只是蚊子兇了些,中立,4,1,2018/11/11,,4309,1,1,正向
特一、特二區的view很好居高臨下浴廁算乾淨,正向,5,1,2022/5/9,,4310,1,1,正向
1.蚊蟲超多沒有像評論上說的沒什麼蚊蟲，不知道是不是下雨過後的原因，蚊蟲爆多！一開燈就會幾百隻出現的那種。2.帳棚區去廁所的路上都沒有階梯，只有山坡，要走去廁所必須很小心⋯3.插頭位置超遠插頭位置離帳篷區真的是有段距離，沒有延長線的，直接gg了4.飲水機很小真的就是家用那張飲水機，雖寫說僅供飲用，但還真的只能僅供一個帳篷人數使用，更不用說要供應給包區的了5.請注意收錢（後續雖有解決問題，且營主也有道歉，但我還是覺得必須維持好自己的權益！不然真的會壞了露友外出放鬆的好心情）網路上公告寫上一帳配一車，加一台+200$，現場算，卻是一台+300且以日計算！還有公告並沒有說明不能使用冷氣，或者使用冷氣必須計價，到收錢的時候才說一台冷氣需+300$、一樣以日計算在自家冷氣計算開整天、開一個月也沒有這麼誇張吧？有公告、入園有說明好規則，我覺得都可以接受、諒解，但到收錢的時才說要加收，真的是不能接受。6.而且我們包區20幾個人，明明有6間卻只開3間衛浴，全部的人都要排隊等洗澡哦對 水柱是蠻強的啦,負向,2,1,2023/9/7,,4311,-1,1,負向
營區整理的很漂亮、乾淨，尤其是廁所非常乾淨，一直在打掃。到營區的路也不算難開，下次會想再回訪。,正向,5,1,2022/5/8,,4312,1,1,正向
早上的公雞好勤勞還不錯但，要轉進去的小路口有點難找可以標示清楚一點蠻多小黑蚊的...,中立,3,1,2019/5/7,,4313,0,1,中立
環境ok，視覺上蠻舒服的。但可惜的是當天飲水機故障皆無備案，加上會光顧營區的流浪大黑狗，下午煮飯時黑狗一直在周遭徘徊壓力極大，晚上洗個澡，回來垃圾袋已被黑狗咬爛⋯很無奈。,中立,2,1,2023/5/7,,4314,-1,1,負向
週五直接夜衝住到週日 環境很清幽 廁所跟淋浴間都很乾淨 雖然有一些野生昆蟲跑進去 （使用完記得要關燈+關門）插座很夠 每個營位都有附清洗設備 垃圾桶 回收籃都有 營主住在上面轉彎的小屋裡 不時都會下來清掃環境 人很親切 晚上可以看到很多星星 氣溫會偏涼 怕冷記得帶外套周圍都是樹木環繞 營主很貼心種迷迭香防蚊 還是會有些許蚊蟲 記得帶防蚊液,正向,4,1,2023/10/7,,4315,1,1,正向
營地只有四間廁所，廁所跟浴室在一起，每天都沒有熱水都要打電話給營主才會等到熱水，晚上一百人同時要盥洗和睡前上廁所全都要排隊，營地洗手台也太少，四帳共用一個洗手，遇上連假下雨營地泥濘沒有護草墊，營地廁所經常垃圾桶全滿冰箱也完全不夠用久清理，一星是給還不錯的小孩遊戲區，,負向,1,1,2023/11/7,,4316,-1,1,負向
營位夠大，衛浴廁所太少，洗澡水忽大忽小、忽冷忽熱！,負向,3,1,2021/5/6,,4317,0,1,中立
海拔夠高，環境乾淨！老闆娘人很好！營區稍小,正向,4,1,2019/5/9,,4318,1,1,正向
"不知道是不是老闆還是員工(年輕人的臉) 總之臉很臭的在撿垃圾 但垃圾又不是我們丟的  問每戶大家感覺 都以為欠了老闆錢   而且在搭帳時 有種被監視的感覺 ....    WC地方少 不會再去包區  花錢買早知道低底盤車要注意 B區石階落差大 小心撞到底盤以下回應業主 , 我們是包A區 冰箱那間只有一間蹲式跟澡間 你也從沒來介紹過營區設施 所以是C區吧 ?沒去過   我在說一點 我們收帳要走時 你還要求要把地墊放回??  想請問一下 我們來 地墊就已經是躺平草地上 是要我們搬去哪裡? 你們態度 實在不敢再去恭維 也不用再問我們是誰  何必問 又不會再去 有差嗎?  我只是實話實說 也沒加油添醋",負向,1,1,2023/5/7,,4319,-1,1,負向
超優的地方啊！老闆夫婦親切，設備齊全！我最在意的衞浴又大又乾淨有彈跳床、沙坑、游泳池、釣魚…，真的非常用心的老闆。超級推薦大家來的！難怪大家都給五顆星還是要提一下缺點，我們這次在老闆門口(有棚區)，因為鄰近馬路，真的很吵(尤其一大早);淺眠者不建議搭這裏呀呀呀!,正向,5,1,2021/5/6,,4320,1,1,正向
滿天的星空～超級美。原訂Top區但遇到消毒只能在E區，真的有些可惜。上山的路很難開，露友們要注意安全。廁所蜘蛛蠻多的有點小可怕，首露遇到熱心的老闆真的感動！下次有機會會再造訪唷,正向,4,1,2020/9/28,,4321,1,1,正向
